Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.33.52.381 오후,Capture Start Frame,515868,Total Frames in Take,535,Total Exported Frames,535,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
216,1.800000,0.623967,0.779147,0.028114,0.052971,0.007193,0.622842,-0.572653,0.000936,-0.091595,0.620291,-0.584648,0.942820,0.040167,0.665792,-0.569230,0.744225,0.005651,0.589700,-0.570340,0.735747,0.074547,0.615585,-0.566396,0.657209,-0.020557,0.311091,-0.240060,-0.919332,0.039444,0.276341,-0.408826,0.001096,0.078057,0.266115,-0.418123,0.933193,-0.016548,0.246670,-0.463214,0.968690,0.014497,0.279166,-0.408116,0.862749,0.093462,0.292035,-0.377983,0.804981,0.046058,0.303011,-0.366719,0.910212,-0.017751,0.306435,-0.369497,0.979050,0.078434,0.241075,-0.458387,0.917726,-0.134045,0.673386,-0.528771,0.078237,0.751730,-0.559685,,,,,,,,,,-0.091405,0.620248,-0.584672,0.040095,0.665560,-0.568285,0.005651,0.590017,-0.571340,0.074443,0.615745,-0.567630,0.078138,0.266237,-0.417872,-0.016633,0.246686,-0.463368,0.014581,0.278990,-0.407562,0.093583,0.292162,-0.378797,0.045872,0.302892,-0.366435,-0.017804,0.306475,-0.369549,0.078418,0.240886,-0.458076
217,1.808333,0.623958,0.779147,0.028833,0.052677,0.007205,0.622833,-0.572661,0.000945,-0.091577,0.620290,-0.584703,0.950865,0.040174,0.665782,-0.569160,0.756138,0.005666,0.589688,-0.570398,0.737640,0.074558,0.615574,-0.566385,0.687717,-0.020463,0.311072,-0.240050,-0.919343,0.039444,0.276338,-0.408834,0.001094,0.078056,0.266107,-0.418128,0.927530,-0.016551,0.246662,-0.463216,0.955844,0.014497,0.279164,-0.408124,0.853172,0.093462,0.292033,-0.377993,0.791902,0.046059,0.303014,-0.366732,0.910034,-0.017749,0.306443,-0.369510,0.978834,0.078430,0.241060,-0.458388,0.908954,-0.134065,0.673565,-0.529121,,,,,,,,,,,,,-0.091364,0.620239,-0.584671,0.040098,0.665552,-0.568272,0.005659,0.590027,-0.571536,0.074442,0.615738,-0.567614,0.078132,0.266209,-0.417877,-0.016640,0.246663,-0.463336,0.014587,0.279007,-0.407609,0.093584,0.292168,-0.378824,0.045869,0.302897,-0.366435,-0.017802,0.306472,-0.369530,0.078419,0.240887,-0.458090
218,1.816667,0.623930,0.779209,0.028781,0.052114,0.007194,0.622838,-0.572666,0.000932,-0.091599,0.620287,-0.584615,0.948566,0.040160,0.665789,-0.569169,0.765135,0.005662,0.589691,-0.570421,0.737609,0.074554,0.615585,-0.566458,0.704368,-0.020539,0.311052,-0.240098,-0.919335,0.039446,0.276338,-0.408839,0.001096,0.078059,0.266113,-0.418137,0.931395,-0.016549,0.246659,-0.463220,0.965679,0.014498,0.279161,-0.408127,0.855892,0.093464,0.292037,-0.378000,0.797782,0.046060,0.303011,-0.366734,0.913359,-0.017749,0.306431,-0.369508,0.979116,0.078434,0.241070,-0.458399,0.911877,-0.134055,0.673378,-0.528700,0.078221,0.751713,-0.559633,,,,,,,,,,-0.091405,0.620245,-0.584671,0.040095,0.665557,-0.568261,0.005667,0.590014,-0.571420,0.074446,0.615733,-0.567626,0.078133,0.266234,-0.417901,-0.016640,0.246657,-0.463322,0.014590,0.278986,-0.407585,0.093592,0.292158,-0.378790,0.045871,0.302898,-0.366467,-0.017805,0.306473,-0.369553,0.078423,0.240891,-0.458096
219,1.825000,0.623957,0.779158,0.028745,0.052578,0.007203,0.622824,-0.572639,0.000945,-0.091582,0.620278,-0.584655,0.943508,0.040172,0.665772,-0.569147,0.770188,0.005665,0.589678,-0.570375,0.710057,0.074558,0.615565,-0.566381,0.687827,-0.020545,0.311049,-0.240080,-0.919341,0.039441,0.276340,-0.408845,0.001096,0.078053,0.266114,-0.418143,0.933201,-0.016555,0.246664,-0.463226,0.966296,0.014494,0.279163,-0.408132,0.855137,0.093460,0.292037,-0.378006,0.784301,0.046057,0.303011,-0.366740,0.914575,-0.017752,0.306434,-0.369512,0.982303,0.078427,0.241072,-0.458406,0.904942,-0.134061,0.673384,-0.528708,0.078250,0.751721,-0.559872,,,,,,,,,,-0.091361,0.620233,-0.584664,0.040088,0.665547,-0.568260,0.005661,0.590018,-0.571484,0.074442,0.615720,-0.567614,0.078132,0.266231,-0.417916,-0.016646,0.246660,-0.463325,0.014584,0.278992,-0.407586,0.093582,0.292176,-0.378849,0.045864,0.302902,-0.366479,-0.017803,0.306469,-0.369546,0.078416,0.240883,-0.458076
220,1.833333,0.623921,0.779194,0.029569,0.052012,0.007213,0.622833,-0.572669,0.000937,-0.091570,0.620290,-0.584704,0.946420,0.040172,0.665782,-0.569087,0.777785,0.005681,0.589683,-0.570471,0.707697,0.074568,0.615577,-0.566416,0.690906,-0.020488,0.311122,-0.240004,-0.919337,0.039443,0.276340,-0.408834,0.001097,0.078055,0.266107,-0.418126,0.937179,-0.016550,0.246673,-0.463224,0.952761,0.014496,0.279168,-0.408126,0.849416,0.093460,0.292028,-0.377988,0.780153,0.046056,0.303011,-0.366729,0.897655,-0.017751,0.306445,-0.369512,0.983284,0.078431,0.241064,-0.458388,0.905064,-0.134061,0.673386,-0.528724,,,,,,,,,,,,,-0.091362,0.620245,-0.584679,0.040096,0.665550,-0.568232,0.005689,0.590016,-0.571592,0.074443,0.615741,-0.567635,0.078131,0.266223,-0.417917,-0.016639,0.246691,-0.463389,0.014583,0.278986,-0.407559,0.093581,0.292173,-0.378846,0.045865,0.302880,-0.366391,-0.017802,0.306480,-0.369537,0.078423,0.240881,-0.458056
221,1.841667,0.623954,0.779162,0.029290,0.052239,0.007209,0.622825,-0.572682,0.000939,-0.091574,0.620287,-0.584716,0.944804,0.040174,0.665772,-0.569131,0.783621,0.005674,0.589677,-0.570460,0.694561,0.074564,0.615565,-0.566423,0.701744,-0.020572,0.311084,-0.240063,-0.919333,0.039444,0.276333,-0.408828,0.001097,0.078057,0.266107,-0.418125,0.925257,-0.016550,0.246662,-0.463215,0.955797,0.014497,0.279157,-0.408117,0.860860,0.093461,0.292027,-0.377986,0.792415,0.046057,0.303001,-0.366721,0.906941,-0.017751,0.306424,-0.369497,0.980826,0.078432,0.241068,-0.458390,0.912145,-0.134062,0.673380,-0.528666,,,,,,,,,,,,,-0.091364,0.620237,-0.584667,0.040096,0.665546,-0.568299,0.005684,0.590023,-0.571632,0.074441,0.615716,-0.567600,0.078136,0.266213,-0.417857,-0.016638,0.246676,-0.463367,0.014584,0.278991,-0.407593,0.093582,0.292154,-0.378797,0.045867,0.302883,-0.366423,-0.017800,0.306462,-0.369542,0.078419,0.240889,-0.458088
222,1.850000,0.623968,0.779139,0.029099,0.052528,0.007206,0.622819,-0.572639,0.000946,-0.091575,0.620282,-0.584692,0.944010,0.040173,0.665766,-0.569108,0.774214,0.005666,0.589673,-0.570395,0.712293,0.074558,0.615557,-0.566360,0.679176,-0.020482,0.311102,-0.240028,-0.919338,0.039443,0.276343,-0.408843,0.001096,0.078056,0.266112,-0.418136,0.926688,-0.016550,0.246672,-0.463230,0.956814,0.014496,0.279170,-0.408134,0.855840,0.093461,0.292035,-0.377999,0.781294,0.046057,0.303016,-0.366739,0.906576,-0.017750,0.306447,-0.369520,0.982466,0.078431,0.241067,-0.458397,0.906606,-0.134053,0.673383,-0.528735,,,,,,,,,,,,,-0.091358,0.620232,-0.584666,0.040097,0.665544,-0.568236,0.005669,0.590008,-0.571496,0.074431,0.615717,-0.567627,0.078134,0.266214,-0.417873,-0.016637,0.246686,-0.463378,0.014580,0.278997,-0.407590,0.093588,0.292176,-0.378853,0.045869,0.302897,-0.366439,-0.017807,0.306480,-0.369545,0.078420,0.240883,-0.458072
223,1.858333,0.623947,0.779186,0.029777,0.051699,0.007210,0.622821,-0.572690,0.000937,-0.091576,0.620288,-0.584704,0.944176,0.040170,0.665767,-0.569085,0.794787,0.005679,0.589669,-0.570515,0.702073,0.074567,0.615560,-0.566457,0.701178,-0.020579,0.311027,-0.240061,-0.919353,0.039448,0.276354,-0.408874,0.001093,0.078060,0.266129,-0.418176,0.920928,-0.016552,0.246683,-0.463254,0.968280,0.014501,0.279178,-0.408160,0.841310,0.093470,0.292049,-0.378039,0.739821,0.046067,0.303023,-0.366768,0.894795,-0.017741,0.306447,-0.369536,0.977571,0.078431,0.241089,-0.458440,0.897278,-0.134055,0.673377,-0.528745,,,,,,,,,,,,,-0.091362,0.620240,-0.584659,0.040095,0.665548,-0.568297,0.005687,0.590002,-0.571659,0.074436,0.615716,-0.567635,0.078135,0.266225,-0.417884,-0.016636,0.246680,-0.463349,0.014583,0.278989,-0.407560,0.093615,0.292236,-0.379052,0.045866,0.302893,-0.366422,-0.017803,0.306485,-0.369590,0.078418,0.240889,-0.458082
224,1.866667,0.623952,0.779164,0.028543,0.052656,0.007206,0.622816,-0.572641,0.000940,-0.091581,0.620267,-0.584642,0.945368,0.040176,0.665765,-0.569171,0.773163,0.005667,0.589671,-0.570363,0.710052,0.074561,0.615559,-0.566388,0.687903,-0.020561,0.310927,-0.240180,-0.919356,0.039452,0.276349,-0.408866,0.001093,0.078064,0.266130,-0.418172,0.919651,-0.016551,0.246657,-0.463231,0.970367,0.014504,0.279168,-0.408148,0.846359,0.093475,0.292059,-0.378041,0.727440,0.046072,0.303026,-0.366765,0.898623,-0.017737,0.306436,-0.369523,0.982714,0.078433,0.241084,-0.458433,0.901490,-0.134033,0.673393,-0.528928,,,,,,,,,,,,,-0.091368,0.620222,-0.584626,0.040099,0.665534,-0.568297,0.005663,0.590001,-0.571474,0.074444,0.615726,-0.567620,0.078143,0.266215,-0.417873,-0.016642,0.246651,-0.463307,0.014585,0.278991,-0.407565,0.093610,0.292272,-0.379102,0.045871,0.302893,-0.366439,-0.017798,0.306464,-0.369542,0.078419,0.240887,-0.458092
225,1.875000,0.623941,0.779174,0.028950,0.052417,0.007216,0.622819,-0.572663,0.000936,-0.091569,0.620272,-0.584680,0.946267,0.040182,0.665768,-0.569148,0.771707,0.005680,0.589672,-0.570416,0.699757,0.074571,0.615562,-0.566408,0.693228,-0.020552,0.311076,-0.240035,-0.919344,0.039448,0.276345,-0.408843,0.001096,0.078060,0.266117,-0.418140,0.932948,-0.016548,0.246677,-0.463228,0.968813,0.014501,0.279171,-0.408131,0.860266,0.093467,0.292036,-0.378001,0.800776,0.046064,0.303014,-0.366736,0.912347,-0.017744,0.306442,-0.369511,0.972059,0.078433,0.241077,-0.458404,0.916020,-0.134054,0.673384,-0.528800,,,,,,,,,,,,,-0.091360,0.620227,-0.584657,0.040104,0.665531,-0.568270,0.005689,0.590014,-0.571567,0.074449,0.615725,-0.567618,0.078140,0.266243,-0.417918,-0.016640,0.246660,-0.463311,0.014592,0.279012,-0.407603,0.093593,0.292144,-0.378781,0.045875,0.302904,-0.366462,-0.017800,0.306491,-0.369595,0.078418,0.240903,-0.458117
226,1.883333,0.623793,0.779315,0.029178,0.051955,0.007215,0.622800,-0.572655,0.000937,-0.091574,0.620219,-0.584631,0.946267,0.040163,0.665761,-0.569116,0.771707,0.005696,0.589651,-0.570437,0.699757,0.074577,0.615569,-0.566437,0.693228,-0.020575,0.311009,-0.240108,-0.919347,0.039453,0.276357,-0.408872,0.001092,0.078066,0.266134,-0.418175,0.932948,-0.016545,0.246678,-0.463249,0.968813,0.014506,0.279179,-0.408158,0.860266,0.093474,0.292057,-0.378039,0.800776,0.046071,0.303028,-0.366768,0.912347,-0.017738,0.306446,-0.369534,0.972059,0.078438,0.241093,-0.458438,0.916020,-0.134054,0.673384,-0.528706,,,,,,,,,,,,,-0.091366,0.620156,-0.584536,0.040100,0.665552,-0.568271,0.005695,0.590000,-0.571643,0.074445,0.615715,-0.567618,0.078145,0.266227,-0.417872,-0.016634,0.246673,-0.463335,0.014593,0.279002,-0.407584,0.093607,0.292263,-0.379097,0.045873,0.302895,-0.366431,-0.017804,0.306474,-0.369546,0.078418,0.240890,-0.458081
227,1.891667,0.623954,0.779168,0.029302,0.052165,0.007217,0.622811,-0.572677,0.000934,-0.091568,0.620272,-0.584701,0.940634,0.040181,0.665758,-0.569124,0.781860,0.005681,0.589662,-0.570459,0.686101,0.074572,0.615551,-0.566426,0.700667,-0.020504,0.310996,-0.240100,-0.919355,0.039450,0.276354,-0.408862,0.001094,0.078062,0.266128,-0.418163,0.918364,-0.016550,0.246672,-0.463235,0.969154,0.014503,0.279178,-0.408148,0.848356,0.093472,0.292055,-0.378030,0.728329,0.046070,0.303031,-0.366761,0.896838,-0.017739,0.306453,-0.369528,0.981934,0.078433,0.241081,-0.458423,0.897231,-0.134050,0.673378,-0.528767,,,,,,,,,,,,,-0.091358,0.620227,-0.584646,0.040103,0.665529,-0.568325,0.005700,0.590003,-0.571640,0.074441,0.615707,-0.567594,0.078131,0.266215,-0.417852,-0.016637,0.246673,-0.463345,0.014584,0.278993,-0.407562,0.093607,0.292268,-0.379122,0.045873,0.302903,-0.366427,-0.017800,0.306482,-0.369544,0.078421,0.240878,-0.458052
228,1.900000,0.623890,0.779287,0.029154,0.051221,0.007229,0.622825,-0.572762,0.000934,-0.091574,0.620270,-0.584624,0.944501,0.040187,0.665778,-0.569223,0.791344,0.005707,0.589674,-0.570572,0.692665,0.074597,0.615579,-0.566629,0.703504,-0.020592,0.311064,-0.240046,-0.919344,0.039444,0.276337,-0.408815,0.001094,0.078056,0.266111,-0.418115,0.917583,-0.016553,0.246670,-0.463200,0.965000,0.014497,0.279162,-0.408102,0.845041,0.093464,0.292029,-0.377975,0.719821,0.046061,0.303004,-0.366707,0.898047,-0.017748,0.306429,-0.369479,0.982527,0.078429,0.241074,-0.458380,0.894377,-0.134057,0.673398,-0.528752,,,,,,,,,,,,,-0.091356,0.620233,-0.584661,0.040106,0.665529,-0.568296,0.005700,0.590000,-0.571639,0.074484,0.615761,-0.567918,0.078129,0.266219,-0.417859,-0.016643,0.246676,-0.463336,0.014592,0.278995,-0.407576,0.093588,0.292166,-0.378821,0.045869,0.302877,-0.366385,-0.017801,0.306469,-0.369523,0.078419,0.240897,-0.458077
229,1.908333,0.623918,0.779199,0.029286,0.052129,0.007220,0.622816,-0.572693,0.000934,-0.091565,0.620269,-0.584710,0.943784,0.040181,0.665766,-0.569142,0.758922,0.005688,0.589668,-0.570475,0.721137,0.074576,0.615562,-0.566447,0.673406,-0.020462,0.311023,-0.240076,-0.919353,0.039455,0.276360,-0.408876,0.001095,0.078067,0.266130,-0.418174,0.928305,-0.016543,0.246679,-0.463252,0.959016,0.014508,0.279185,-0.408164,0.859897,0.093476,0.292058,-0.378041,0.783469,0.046074,0.303038,-0.366776,0.901180,-0.017735,0.306464,-0.369548,0.980044,0.078439,0.241081,-0.458432,0.912324,-0.134020,0.673380,-0.528984,,,,,,,,,,,,,-0.091360,0.620221,-0.584647,0.040111,0.665536,-0.568320,0.005695,0.589999,-0.571628,0.074449,0.615730,-0.567648,0.078138,0.266217,-0.417855,-0.016632,0.246677,-0.463364,0.014592,0.278999,-0.407567,0.093610,0.292255,-0.379086,0.045878,0.302907,-0.366445,-0.017797,0.306509,-0.369605,0.078423,0.240885,-0.458070
230,1.916667,0.623951,0.779167,0.029754,0.051951,0.007220,0.622804,-0.572671,0.000936,-0.091562,0.620271,-0.584720,0.944954,0.040181,0.665749,-0.569068,0.785903,0.005686,0.589653,-0.570484,0.700158,0.074574,0.615542,-0.566410,0.695204,-0.020513,0.311063,-0.240062,-0.919342,0.039446,0.276346,-0.408851,0.001095,0.078059,0.266118,-0.418147,0.915543,-0.016549,0.246671,-0.463233,0.964108,0.014499,0.279171,-0.408139,0.842202,0.093465,0.292041,-0.378011,0.732030,0.046062,0.303019,-0.366746,0.898445,-0.017747,0.306445,-0.369522,0.976182,0.078433,0.241074,-0.458409,0.897001,-0.134053,0.673372,-0.528759,,,,,,,,,,,,,-0.091360,0.620214,-0.584603,0.040107,0.665522,-0.568287,0.005698,0.589992,-0.571642,0.074448,0.615710,-0.567644,0.078139,0.266233,-0.417908,-0.016639,0.246674,-0.463354,0.014589,0.279003,-0.407602,0.093588,0.292182,-0.378865,0.045870,0.302903,-0.366470,-0.017800,0.306481,-0.369553,0.078420,0.240883,-0.458074
231,1.925000,0.623886,0.779278,0.029273,0.051332,0.007230,0.622824,-0.572774,0.000928,-0.091570,0.620269,-0.584668,0.940240,0.040187,0.665777,-0.569223,0.795815,0.005707,0.589673,-0.570586,0.698483,0.074595,0.615578,-0.566620,0.687102,-0.020526,0.311080,-0.240055,-0.919337,0.039450,0.276343,-0.408833,0.001093,0.078062,0.266114,-0.418129,0.930712,-0.016544,0.246670,-0.463218,0.962415,0.014503,0.279167,-0.408123,0.857572,0.093468,0.292037,-0.377991,0.781462,0.046064,0.303014,-0.366728,0.911002,-0.017744,0.306440,-0.369505,0.982146,0.078437,0.241072,-0.458392,0.903606,-0.134054,0.673381,-0.528731,,,,,,,,,,,,,-0.091353,0.620232,-0.584693,0.040108,0.665538,-0.568330,0.005694,0.589984,-0.571605,0.074486,0.615758,-0.567894,0.078134,0.266212,-0.417839,-0.016628,0.246681,-0.463371,0.014588,0.278998,-0.407571,0.093587,0.292183,-0.378855,0.045881,0.302899,-0.366472,-0.017799,0.306484,-0.369555,0.078419,0.240887,-0.458067
232,1.933333,0.623967,0.779163,0.029510,0.051955,0.007219,0.622808,-0.572675,0.000937,-0.091567,0.620276,-0.584693,0.944660,0.040183,0.665753,-0.569098,0.768120,0.005684,0.589658,-0.570475,0.733675,0.074574,0.615545,-0.566432,0.677073,-0.020481,0.311059,-0.240067,-0.919343,0.039447,0.276340,-0.408841,0.001096,0.078059,0.266111,-0.418137,0.921433,-0.016549,0.246662,-0.463222,0.956333,0.014500,0.279166,-0.408130,0.854095,0.093465,0.292037,-0.378002,0.778975,0.046062,0.303016,-0.366738,0.916222,-0.017746,0.306442,-0.369515,0.978489,0.078433,0.241065,-0.458397,0.906569,-0.134053,0.673397,-0.528794,,,,,,,,,,,,,-0.091358,0.620232,-0.584659,0.040108,0.665519,-0.568271,0.005694,0.589994,-0.571631,0.074447,0.615710,-0.567617,0.078137,0.266227,-0.417911,-0.016637,0.246656,-0.463326,0.014586,0.278984,-0.407567,0.093587,0.292178,-0.378861,0.045874,0.302896,-0.366444,-0.017799,0.306488,-0.369562,0.078421,0.240894,-0.458097
233,1.941667,0.623898,0.779266,0.028509,0.051796,0.007222,0.622826,-0.572729,0.000943,-0.091581,0.620263,-0.584596,0.939370,0.040186,0.665780,-0.569261,0.746056,0.005695,0.589678,-0.570482,0.749544,0.074588,0.615580,-0.566577,0.656710,-0.020512,0.311070,-0.240060,-0.919340,0.039445,0.276335,-0.408820,0.001094,0.078058,0.266106,-0.418116,0.930646,-0.016549,0.246660,-0.463203,0.962556,0.014498,0.279160,-0.408109,0.855001,0.093464,0.292030,-0.377979,0.786245,0.046060,0.303008,-0.366715,0.912921,-0.017748,0.306434,-0.369492,0.984970,0.078432,0.241063,-0.458377,0.908264,-0.134053,0.673383,-0.528770,,,,,,,,,,,,,-0.091356,0.620226,-0.584680,0.040103,0.665545,-0.568277,0.005671,0.589992,-0.571433,0.074488,0.615757,-0.567936,0.078137,0.266214,-0.417873,-0.016638,0.246662,-0.463323,0.014587,0.278997,-0.407559,0.093588,0.292167,-0.378814,0.045866,0.302897,-0.366448,-0.017801,0.306458,-0.369506,0.078420,0.240878,-0.458060
234,1.950000,0.623870,0.779223,0.028774,0.052629,0.007222,0.622799,-0.572705,0.000936,-0.091562,0.620232,-0.584732,0.944203,0.040181,0.665755,-0.569210,0.773742,0.005690,0.589654,-0.570440,0.678851,0.074577,0.615556,-0.566439,0.703010,-0.020496,0.311095,-0.240041,-0.919337,0.039445,0.276342,-0.408831,0.001096,0.078058,0.266112,-0.418124,0.923248,-0.016548,0.246670,-0.463217,0.959899,0.014498,0.279168,-0.408121,0.862799,0.093463,0.292035,-0.377987,0.783433,0.046059,0.303015,-0.366726,0.916418,-0.017749,0.306444,-0.369506,0.980366,0.078433,0.241068,-0.458386,0.904915,-0.134052,0.673382,-0.528678,,,,,,,,,,,,,-0.091358,0.620177,-0.584660,0.040109,0.665530,-0.568337,0.005699,0.590012,-0.571673,0.074451,0.615705,-0.567611,0.078133,0.266203,-0.417841,-0.016643,0.246673,-0.463346,0.014592,0.279007,-0.407605,0.093579,0.292175,-0.378834,0.045870,0.302909,-0.366472,-0.017803,0.306484,-0.369546,0.078421,0.240885,-0.458053
235,1.958333,0.623960,0.779168,0.029324,0.052074,0.007216,0.622814,-0.572667,0.000937,-0.091570,0.620278,-0.584680,0.944381,0.040181,0.665761,-0.569111,0.784618,0.005681,0.589665,-0.570453,0.699605,0.074572,0.615553,-0.566424,0.694202,-0.020556,0.311067,-0.240039,-0.919345,0.039446,0.276340,-0.408830,0.001096,0.078058,0.266112,-0.418128,0.918260,-0.016551,0.246671,-0.463214,0.962543,0.014499,0.279165,-0.408118,0.865919,0.093466,0.292032,-0.377990,0.779628,0.046063,0.303009,-0.366724,0.901954,-0.017746,0.306436,-0.369498,0.978556,0.078431,0.241072,-0.458392,0.917645,-0.134048,0.673379,-0.528745,,,,,,,,,,,,,-0.091355,0.620231,-0.584645,0.040104,0.665534,-0.568284,0.005690,0.590003,-0.571607,0.074442,0.615715,-0.567630,0.078139,0.266208,-0.417827,-0.016634,0.246673,-0.463339,0.014588,0.279011,-0.407613,0.093584,0.292172,-0.378852,0.045875,0.302881,-0.366404,-0.017796,0.306478,-0.369553,0.078411,0.240902,-0.458111
236,1.966667,0.623903,0.779267,0.028813,0.051552,0.007226,0.622829,-0.572760,0.000937,-0.091576,0.620272,-0.584628,0.943591,0.040189,0.665782,-0.569259,0.753934,0.005701,0.589680,-0.570539,0.719155,0.074593,0.615582,-0.566614,0.667530,-0.020501,0.311106,-0.240011,-0.919341,0.039448,0.276334,-0.408831,0.001094,0.078060,0.266102,-0.418125,0.931053,-0.016546,0.246666,-0.463219,0.962669,0.014501,0.279162,-0.408122,0.859406,0.093466,0.292023,-0.377986,0.785788,0.046063,0.303005,-0.366725,0.905588,-0.017745,0.306438,-0.369506,0.975002,0.078435,0.241059,-0.458387,0.904313,-0.134025,0.673390,-0.528936,,,,,,,,,,,,,-0.091355,0.620233,-0.584652,0.040106,0.665533,-0.568310,0.005691,0.590011,-0.571612,0.074484,0.615763,-0.567927,0.078134,0.266211,-0.417882,-0.016637,0.246668,-0.463337,0.014586,0.278996,-0.407591,0.093590,0.292158,-0.378823,0.045874,0.302885,-0.366421,-0.017801,0.306484,-0.369575,0.078421,0.240872,-0.458053
237,1.975000,0.623925,0.779225,0.029227,0.051698,0.007211,0.622816,-0.572663,0.000930,-0.091583,0.620270,-0.584607,0.944296,0.040173,0.665766,-0.569117,0.781636,0.005682,0.589666,-0.570459,0.703093,0.074572,0.615562,-0.566471,0.706932,-0.020544,0.311078,-0.240076,-0.919333,0.039446,0.276337,-0.408837,0.001092,0.078059,0.266112,-0.418134,0.929364,-0.016547,0.246663,-0.463222,0.961490,0.014499,0.279161,-0.408126,0.849265,0.093464,0.292034,-0.377996,0.798438,0.046060,0.303008,-0.366732,0.910392,-0.017749,0.306431,-0.369508,0.982620,0.078435,0.241070,-0.458397,0.922458,-0.134048,0.673384,-0.528776,,,,,,,,,,,,,-0.091366,0.620226,-0.584632,0.040104,0.665533,-0.568278,0.005693,0.590013,-0.571595,0.074442,0.615712,-0.567626,0.078136,0.266222,-0.417885,-0.016639,0.246670,-0.463345,0.014587,0.278985,-0.407556,0.093589,0.292156,-0.378783,0.045865,0.302895,-0.366453,-0.017804,0.306462,-0.369537,0.078420,0.240901,-0.458137
238,1.983333,0.623876,0.779305,0.028963,0.051222,0.007218,0.622838,-0.572800,0.000932,-0.091589,0.620277,-0.584637,0.953101,0.040176,0.665793,-0.569282,0.738457,0.005697,0.589688,-0.570599,0.719719,0.074587,0.615595,-0.566680,0.687795,-0.020541,0.311131,-0.240002,-0.919334,0.039443,0.276336,-0.408828,0.001095,0.078055,0.266105,-0.418121,0.925517,-0.016549,0.246672,-0.463220,0.952292,0.014496,0.279163,-0.408119,0.858095,0.093459,0.292022,-0.377980,0.792652,0.046056,0.303003,-0.366720,0.900020,-0.017752,0.306435,-0.369502,0.980262,0.078431,0.241066,-0.458386,0.918224,-0.134039,0.673393,-0.528835,,,,,,,,,,,,,-0.091407,0.620235,-0.584659,0.040106,0.665533,-0.568271,0.005698,0.590019,-0.571670,0.074488,0.615773,-0.567913,0.078134,0.266216,-0.417856,-0.016637,0.246686,-0.463389,0.014583,0.278997,-0.407583,0.093579,0.292140,-0.378792,0.045867,0.302878,-0.366390,-0.017801,0.306475,-0.369549,0.078420,0.240898,-0.458106
239,1.991667,0.623888,0.779271,0.028144,0.052049,0.007207,0.622847,-0.572746,0.000935,-0.091597,0.620277,-0.584605,0.946484,0.040172,0.665803,-0.569319,0.724144,0.005679,0.589702,-0.570470,0.758810,0.074573,0.615605,-0.566592,0.657950,-0.020468,0.311066,-0.240055,-0.919343,0.039442,0.276334,-0.408824,0.001094,0.078054,0.266104,-0.418119,0.927126,-0.016553,0.246657,-0.463205,0.961949,0.014495,0.279160,-0.408114,0.862384,0.093460,0.292030,-0.377984,0.796747,0.046057,0.303010,-0.366722,0.902980,-0.017751,0.306438,-0.369499,0.972055,0.078428,0.241057,-0.458378,0.913476,-0.134052,0.673392,-0.528697,,,,,,,0.078250,0.751713,-0.559868,,,,-0.091404,0.620239,-0.584688,0.040098,0.665555,-0.568246,0.005663,0.590013,-0.571383,0.074486,0.615782,-0.567946,0.078130,0.266210,-0.417858,-0.016646,0.246659,-0.463326,0.014589,0.279004,-0.407594,0.093583,0.292156,-0.378778,0.045865,0.302879,-0.366411,-0.017798,0.306490,-0.369586,0.078416,0.240879,-0.458082
