Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_008,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.33.28.044 오후,Capture Start Frame,512948,Total Frames in Take,350,Total Exported Frames,350,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
162,1.350000,0.657384,0.751389,0.027898,0.049828,0.045411,0.614095,-0.572012,0.000939,-0.053271,0.620201,-0.583585,0.970954,0.081990,0.654001,-0.568371,0.705666,0.041017,0.581191,-0.569973,0.747882,0.111908,0.600986,-0.566118,0.704518,-0.020516,0.311113,-0.240015,-0.919337,0.039442,0.276340,-0.408826,0.001097,0.078054,0.266109,-0.418120,0.932936,-0.016551,0.246673,-0.463215,0.956955,0.014495,0.279167,-0.408117,0.844981,0.093459,0.292029,-0.377980,0.791077,0.046056,0.303010,-0.366720,0.904807,-0.017752,0.306442,-0.369501,0.979150,0.078430,0.241068,-0.458383,0.911832,,,,,,,,,,,,,-0.053168,0.620170,-0.583629,0.081902,0.653701,-0.567236,0.041060,0.581539,-0.570919,0.111832,0.601156,-0.567285,0.078131,0.266222,-0.417889,-0.016641,0.246686,-0.463362,0.014583,0.278982,-0.407532,0.093583,0.292159,-0.378797,0.045864,0.302891,-0.366413,-0.017805,0.306481,-0.369552,0.078419,0.240890,-0.458078
163,1.358333,0.657363,0.751395,0.027654,0.050145,0.045399,0.614102,-0.572054,0.000944,-0.053281,0.620199,-0.583647,0.967635,0.081978,0.654011,-0.568439,0.685828,0.041005,0.581200,-0.569990,0.756896,0.111896,0.600998,-0.566140,0.652759,-0.020481,0.311094,-0.240063,-0.919332,0.039441,0.276334,-0.408818,0.001096,0.078054,0.266105,-0.418111,0.926886,-0.016550,0.246658,-0.463203,0.961813,0.014494,0.279160,-0.408109,0.861614,0.093458,0.292030,-0.377974,0.801175,0.046054,0.303009,-0.366714,0.901452,-0.017754,0.306436,-0.369495,0.976168,0.078431,0.241059,-0.458371,0.917446,,,,,,,,,,,,,-0.053165,0.620168,-0.583697,0.081895,0.653695,-0.567225,0.041053,0.581542,-0.570899,0.111796,0.601203,-0.567510,0.078134,0.266220,-0.417854,-0.016645,0.246658,-0.463323,0.014587,0.279001,-0.407586,0.093582,0.292143,-0.378752,0.045864,0.302882,-0.366393,-0.017809,0.306479,-0.369560,0.078420,0.240885,-0.458091
164,1.366667,0.657310,0.751415,0.027848,0.050428,0.045407,0.614096,-0.572070,0.000941,-0.053266,0.620181,-0.583731,0.968924,0.081978,0.654009,-0.568434,0.685439,0.041015,0.581194,-0.570006,0.757751,0.111901,0.601000,-0.566109,0.668878,-0.020534,0.311091,-0.240075,-0.919329,0.039446,0.276335,-0.408831,0.001096,0.078060,0.266108,-0.418126,0.926240,-0.016545,0.246659,-0.463217,0.947500,0.014499,0.279158,-0.408121,0.856872,0.093463,0.292031,-0.377988,0.786043,0.046059,0.303006,-0.366725,0.893531,-0.017750,0.306429,-0.369504,0.981806,0.078437,0.241066,-0.458389,0.915229,,,,,,,,,,,,,-0.053156,0.620154,-0.583781,0.081894,0.653697,-0.567218,0.041052,0.581536,-0.570912,0.111817,0.601195,-0.567417,0.078137,0.266217,-0.417863,-0.016631,0.246687,-0.463407,0.014588,0.278993,-0.407580,0.093581,0.292171,-0.378823,0.045862,0.302864,-0.366375,-0.017796,0.306466,-0.369545,0.078419,0.240889,-0.458100
165,1.375000,0.657413,0.751326,0.028136,0.050264,0.045409,0.614097,-0.572032,0.000941,-0.053261,0.620213,-0.583703,0.966902,0.081989,0.653999,-0.568364,0.697556,0.041009,0.581194,-0.569991,0.756244,0.111899,0.600981,-0.566071,0.691676,-0.020533,0.311080,-0.240075,-0.919332,0.039447,0.276333,-0.408817,0.001095,0.078060,0.266107,-0.418113,0.928641,-0.016546,0.246658,-0.463202,0.959449,0.014500,0.279157,-0.408106,0.856616,0.093464,0.292029,-0.377975,0.792648,0.046060,0.303005,-0.366711,0.906694,-0.017748,0.306428,-0.369489,0.981117,0.078436,0.241064,-0.458375,0.914903,,,,,,,,,,,,,-0.053154,0.620191,-0.583778,0.081896,0.653686,-0.567200,0.041050,0.581536,-0.570904,0.111828,0.601166,-0.567288,0.078134,0.266227,-0.417865,-0.016632,0.246665,-0.463339,0.014585,0.278994,-0.407563,0.093587,0.292153,-0.378786,0.045866,0.302884,-0.366416,-0.017798,0.306465,-0.369531,0.078417,0.240885,-0.458086
166,1.383333,0.657410,0.751361,0.028073,0.049802,0.045401,0.614102,-0.572030,0.000944,-0.053279,0.620217,-0.583620,0.966902,0.081981,0.654005,-0.568370,0.697556,0.041004,0.581198,-0.570002,0.756244,0.111896,0.600988,-0.566127,0.691676,-0.020516,0.311075,-0.240096,-0.919329,0.039445,0.276338,-0.408829,0.001097,0.078059,0.266113,-0.418124,0.928641,-0.016546,0.246659,-0.463212,0.959449,0.014498,0.279162,-0.408118,0.856616,0.093462,0.292038,-0.377987,0.792648,0.046058,0.303012,-0.366725,0.906694,-0.017751,0.306434,-0.369502,0.981117,0.078436,0.241068,-0.458385,0.914903,,,,,,,,,,,,,-0.053177,0.620193,-0.583678,0.081891,0.653694,-0.567232,0.041052,0.581542,-0.570940,0.111821,0.601166,-0.567303,0.078132,0.266238,-0.417919,-0.016634,0.246655,-0.463316,0.014583,0.278984,-0.407568,0.093588,0.292154,-0.378757,0.045871,0.302900,-0.366457,-0.017804,0.306476,-0.369547,0.078425,0.240904,-0.458114
167,1.391667,0.657418,0.751329,0.028086,0.050166,0.045405,0.614106,-0.572052,0.000943,-0.053268,0.620223,-0.583701,0.970124,0.081986,0.654008,-0.568390,0.704141,0.041005,0.581203,-0.570012,0.749939,0.111896,0.600990,-0.566106,0.702116,-0.020501,0.311102,-0.240053,-0.919331,0.039447,0.276342,-0.408848,0.001094,0.078060,0.266113,-0.418141,0.937291,-0.016544,0.246668,-0.463235,0.966107,0.014500,0.279167,-0.408139,0.853939,0.093464,0.292036,-0.378003,0.802905,0.046060,0.303015,-0.366743,0.913692,-0.017748,0.306442,-0.369524,0.979459,0.078437,0.241069,-0.458403,0.920636,,,,,,,,,,,,,-0.053157,0.620202,-0.583774,0.081894,0.653691,-0.567224,0.041050,0.581538,-0.570888,0.111816,0.601185,-0.567393,0.078134,0.266229,-0.417938,-0.016631,0.246663,-0.463341,0.014586,0.279009,-0.407609,0.093592,0.292160,-0.378805,0.045871,0.302903,-0.366462,-0.017801,0.306478,-0.369570,0.078426,0.240888,-0.458075
168,1.400000,0.657376,0.751359,0.028258,0.050181,0.045406,0.614101,-0.572037,0.000944,-0.053265,0.620209,-0.583709,0.966469,0.081981,0.654006,-0.568356,0.696939,0.041009,0.581197,-0.570005,0.765322,0.111897,0.600991,-0.566077,0.674033,-0.020550,0.311093,-0.240083,-0.919325,0.039452,0.276343,-0.408830,0.001095,0.078066,0.266118,-0.418126,0.938716,-0.016538,0.246668,-0.463217,0.965674,0.014505,0.279166,-0.408120,0.860229,0.093468,0.292040,-0.377987,0.794648,0.046064,0.303014,-0.366724,0.911013,-0.017745,0.306435,-0.369502,0.980169,0.078443,0.241077,-0.458389,0.906437,,,,,,,,,,,,,-0.053156,0.620181,-0.583748,0.081891,0.653702,-0.567238,0.041047,0.581534,-0.570915,0.111825,0.601172,-0.567282,0.078135,0.266242,-0.417887,-0.016627,0.246675,-0.463347,0.014597,0.279004,-0.407610,0.093588,0.292169,-0.378814,0.045875,0.302882,-0.366382,-0.017799,0.306471,-0.369531,0.078428,0.240895,-0.458090
169,1.408333,0.657341,0.751433,0.027824,0.049769,0.045399,0.614104,-0.572038,0.000939,-0.053286,0.620198,-0.583593,0.970363,0.081974,0.654014,-0.568406,0.709580,0.041009,0.581200,-0.569997,0.757232,0.111899,0.601004,-0.566156,0.694704,-0.020548,0.311072,-0.240071,-0.919336,0.039447,0.276345,-0.408835,0.001096,0.078060,0.266118,-0.418132,0.930581,-0.016547,0.246670,-0.463219,0.960677,0.014500,0.279168,-0.408123,0.864141,0.093465,0.292040,-0.377994,0.788560,0.046061,0.303015,-0.366729,0.896858,-0.017747,0.306438,-0.369504,0.982215,0.078435,0.241077,-0.458395,0.912549,,,,,,,,,,,,,-0.053191,0.620171,-0.583633,0.081891,0.653702,-0.567255,0.041055,0.581542,-0.570953,0.111825,0.601185,-0.567313,0.078136,0.266230,-0.417893,-0.016634,0.246685,-0.463369,0.014583,0.279001,-0.407583,0.093587,0.292166,-0.378801,0.045877,0.302898,-0.366423,-0.017802,0.306469,-0.369539,0.078425,0.240895,-0.458086
170,1.416667,0.657436,0.751311,0.027945,0.050295,0.045409,0.614107,-0.572046,0.000940,-0.053263,0.620227,-0.583698,0.973309,0.081993,0.654008,-0.568399,0.701307,0.041006,0.581206,-0.569993,0.745942,0.111899,0.600989,-0.566094,0.706624,-0.020557,0.311102,-0.240061,-0.919328,0.039452,0.276342,-0.408834,0.001099,0.078065,0.266116,-0.418129,0.931359,-0.016539,0.246671,-0.463223,0.956587,0.014505,0.279166,-0.408124,0.856895,0.093468,0.292036,-0.377989,0.793455,0.046064,0.303011,-0.366727,0.906129,-0.017744,0.306435,-0.369506,0.982195,0.078442,0.241076,-0.458393,0.910352,,,,,,,,,,,,,-0.053152,0.620206,-0.583764,0.081897,0.653697,-0.567259,0.041047,0.581543,-0.570886,0.111828,0.601175,-0.567329,0.078138,0.266242,-0.417912,-0.016627,0.246669,-0.463332,0.014590,0.279011,-0.407618,0.093592,0.292168,-0.378823,0.045871,0.302889,-0.366421,-0.017793,0.306484,-0.369587,0.078425,0.240882,-0.458055
171,1.425000,0.657406,0.751336,0.028007,0.050272,0.045411,0.614107,-0.572042,0.000948,-0.053261,0.620220,-0.583698,0.967276,0.081991,0.654010,-0.568388,0.703794,0.041011,0.581205,-0.569993,0.761357,0.111902,0.600993,-0.566088,0.687327,-0.020488,0.311110,-0.240046,-0.919331,0.039448,0.276336,-0.408814,0.001093,0.078061,0.266106,-0.418107,0.934475,-0.016543,0.246662,-0.463202,0.964879,0.014501,0.279162,-0.408105,0.865983,0.093465,0.292029,-0.377969,0.786782,0.046060,0.303009,-0.366710,0.904581,-0.017747,0.306437,-0.369492,0.973299,0.078438,0.241061,-0.458368,0.902304,,,,,,,-0.094148,0.674560,-0.524851,,,,-0.053134,0.620192,-0.583745,0.081893,0.653703,-0.567265,0.041056,0.581550,-0.570921,0.111809,0.601187,-0.567388,0.078139,0.266206,-0.417845,-0.016634,0.246668,-0.463336,0.014587,0.278983,-0.407535,0.093583,0.292149,-0.378750,0.045875,0.302891,-0.366422,-0.017795,0.306490,-0.369574,0.078428,0.240893,-0.458074
172,1.433333,0.657410,0.751329,0.028482,0.050052,0.045410,0.614111,-0.572067,0.000943,-0.053259,0.620231,-0.583746,0.965419,0.081987,0.654012,-0.568362,0.708090,0.041011,0.581207,-0.570052,0.752289,0.111900,0.600994,-0.566107,0.670674,-0.020539,0.311086,-0.240060,-0.919334,0.039449,0.276340,-0.408824,0.001095,0.078062,0.266113,-0.418120,0.927379,-0.016544,0.246667,-0.463210,0.959440,0.014502,0.279164,-0.408113,0.849130,0.093467,0.292034,-0.377981,0.800101,0.046063,0.303010,-0.366718,0.909384,-0.017746,0.306435,-0.369495,0.972771,0.078438,0.241071,-0.458383,0.915357,,,,,,,,,,,,,-0.053148,0.620208,-0.583788,0.081896,0.653702,-0.567243,0.041057,0.581539,-0.570940,0.111817,0.601189,-0.567372,0.078140,0.266218,-0.417838,-0.016633,0.246676,-0.463359,0.014586,0.278996,-0.407570,0.093586,0.292165,-0.378830,0.045869,0.302904,-0.366451,-0.017794,0.306475,-0.369538,0.078422,0.240884,-0.458048
173,1.441667,0.657453,0.751262,0.028933,0.050245,0.045421,0.614108,-0.571997,0.000941,-0.053236,0.620245,-0.583761,0.974832,0.082000,0.654004,-0.568243,0.654942,0.041017,0.581204,-0.570001,0.753729,0.111904,0.600981,-0.565984,0.649916,-0.020530,0.311095,-0.240048,-0.919334,0.039447,0.276341,-0.408831,0.001095,0.078060,0.266113,-0.418126,0.929286,-0.016545,0.246670,-0.463218,0.963081,0.014500,0.279166,-0.408121,0.855599,0.093465,0.292034,-0.377988,0.780449,0.046061,0.303012,-0.366725,0.906131,-0.017747,0.306438,-0.369504,0.972170,0.078436,0.241071,-0.458389,0.905688,,,,,,,,,,,,,-0.053146,0.620207,-0.583783,0.081940,0.653670,-0.566905,0.041053,0.581549,-0.570923,0.111818,0.601198,-0.567365,0.078135,0.266224,-0.417877,-0.016638,0.246670,-0.463333,0.014590,0.279002,-0.407575,0.093587,0.292180,-0.378845,0.045867,0.302887,-0.366429,-0.017798,0.306489,-0.369589,0.078421,0.240882,-0.458063
174,1.450000,0.657418,0.751327,0.028069,0.050205,0.045416,0.614111,-0.572050,0.000942,-0.053256,0.620228,-0.583703,0.968124,0.081997,0.654013,-0.568389,0.699586,0.041016,0.581209,-0.570007,0.753471,0.111907,0.600995,-0.566100,0.694037,-0.020584,0.311103,-0.240018,-0.919338,0.039445,0.276342,-0.408832,0.001097,0.078058,0.266114,-0.418129,0.936530,-0.016549,0.246678,-0.463222,0.964822,0.014498,0.279168,-0.408122,0.864819,0.093464,0.292030,-0.377988,0.795333,0.046060,0.303007,-0.366723,0.899446,-0.017748,0.306436,-0.369501,0.980013,0.078433,0.241077,-0.458395,0.909612,,,,,,,,,,,,,-0.053149,0.620205,-0.583768,0.081903,0.653700,-0.567233,0.041058,0.581553,-0.570930,0.111836,0.601178,-0.567308,0.078135,0.266242,-0.417924,-0.016636,0.246681,-0.463333,0.014586,0.279009,-0.407612,0.093586,0.292154,-0.378788,0.045870,0.302882,-0.366392,-0.017799,0.306472,-0.369551,0.078419,0.240892,-0.458085
175,1.458333,0.657504,0.751231,0.029686,0.049599,0.045437,0.614106,-0.571955,0.000949,-0.053221,0.620267,-0.583708,0.970725,0.082016,0.653994,-0.568120,0.679112,0.041032,0.581198,-0.570024,0.750663,0.111920,0.600967,-0.565966,0.656825,-0.020517,0.311087,-0.240014,-0.919346,0.039445,0.276339,-0.408835,0.001095,0.078057,0.266108,-0.418131,0.926859,-0.016551,0.246671,-0.463221,0.963407,0.014499,0.279166,-0.408125,0.855957,0.093465,0.292028,-0.377992,0.785345,0.046062,0.303009,-0.366729,0.908589,-0.017746,0.306441,-0.369507,0.981959,0.078431,0.241066,-0.458394,0.912539,,,,,,,,,,,,,-0.053115,0.620232,-0.583743,0.081940,0.653664,-0.566882,0.041072,0.581546,-0.570958,0.111828,0.601180,-0.567319,0.078134,0.266217,-0.417871,-0.016640,0.246671,-0.463337,0.014588,0.278993,-0.407582,0.093585,0.292162,-0.378832,0.045874,0.302892,-0.366438,-0.017801,0.306479,-0.369535,0.078419,0.240890,-0.458091
176,1.466667,0.657441,0.751288,0.027846,0.050620,0.045420,0.614109,-0.572056,0.000941,-0.053247,0.620228,-0.583747,0.968723,0.082006,0.654009,-0.568418,0.697141,0.041015,0.581209,-0.569986,0.750006,0.111908,0.600989,-0.566072,0.699738,-0.020411,0.311057,-0.240087,-0.919340,0.039444,0.276345,-0.408834,0.001097,0.078056,0.266114,-0.418127,0.928045,-0.016550,0.246660,-0.463212,0.962813,0.014497,0.279170,-0.408124,0.855490,0.093462,0.292046,-0.377995,0.785268,0.046058,0.303026,-0.366735,0.899986,-0.017750,0.306453,-0.369514,0.978111,0.078432,0.241062,-0.458383,0.912589,,,,,,,,,,,,,-0.053143,0.620205,-0.583812,0.081911,0.653697,-0.567251,0.041058,0.581556,-0.570923,0.111840,0.601167,-0.567258,0.078140,0.266239,-0.417881,-0.016641,0.246663,-0.463329,0.014584,0.278995,-0.407580,0.093585,0.292174,-0.378835,0.045866,0.302903,-0.366406,-0.017803,0.306493,-0.369570,0.078419,0.240880,-0.458085
177,1.475000,0.657421,0.751310,0.027963,0.050490,0.045415,0.614116,-0.572056,0.000942,-0.053253,0.620232,-0.583741,0.970323,0.081998,0.654018,-0.568406,0.702361,0.041013,0.581215,-0.569997,0.754997,0.111904,0.601000,-0.566080,0.694448,-0.020485,0.311093,-0.240035,-0.919339,0.039439,0.276342,-0.408837,0.001096,0.078051,0.266111,-0.418131,0.932120,-0.016554,0.246670,-0.463223,0.962376,0.014492,0.279169,-0.408128,0.847360,0.093457,0.292034,-0.377994,0.783592,0.046053,0.303015,-0.366733,0.907644,-0.017754,0.306445,-0.369513,0.980076,0.078427,0.241066,-0.458392,0.910432,,,,,,,,,,,,,-0.053147,0.620211,-0.583791,0.081900,0.653701,-0.567263,0.041054,0.581553,-0.570916,0.111847,0.601186,-0.567287,0.078130,0.266220,-0.417895,-0.016645,0.246673,-0.463343,0.014579,0.278988,-0.407551,0.093576,0.292175,-0.378840,0.045863,0.302900,-0.366438,-0.017802,0.306484,-0.369564,0.078418,0.240887,-0.458082
178,1.483333,0.657480,0.751269,0.028652,0.049946,0.045423,0.614103,-0.571963,0.000941,-0.053244,0.620244,-0.583646,0.977010,0.082007,0.653997,-0.568240,0.656691,0.041019,0.581199,-0.569962,0.741949,0.111911,0.600973,-0.566004,0.674410,-0.020583,0.311071,-0.240034,-0.919345,0.039438,0.276337,-0.408818,0.001094,0.078050,0.266110,-0.418117,0.930389,-0.016558,0.246670,-0.463204,0.968532,0.014491,0.279162,-0.408106,0.866644,0.093458,0.292027,-0.377977,0.803836,0.046055,0.303004,-0.366710,0.918554,-0.017753,0.306430,-0.369484,0.966583,0.078423,0.241072,-0.458382,0.908254,,,,,,,-0.094142,0.674527,-0.524655,,,,-0.053165,0.620205,-0.583672,0.081948,0.653668,-0.566908,0.041062,0.581555,-0.570930,0.111831,0.601169,-0.567289,0.078124,0.266225,-0.417875,-0.016649,0.246660,-0.463290,0.014578,0.279004,-0.407604,0.093572,0.292138,-0.378745,0.045878,0.302900,-0.366457,-0.017801,0.306489,-0.369594,0.078412,0.240889,-0.458064
179,1.491667,0.657414,0.751283,0.028835,0.050490,0.045434,0.614094,-0.571983,0.000942,-0.053222,0.620219,-0.583774,0.974135,0.082009,0.653993,-0.568239,0.656118,0.041031,0.581190,-0.569973,0.749998,0.111916,0.600973,-0.565948,0.660679,-0.020505,0.311034,-0.240069,-0.919350,0.039439,0.276341,-0.408829,0.001094,0.078051,0.266112,-0.418128,0.927709,-0.016559,0.246664,-0.463208,0.958207,0.014492,0.279166,-0.408117,0.860794,0.093459,0.292037,-0.377993,0.796857,0.046057,0.303015,-0.366726,0.904620,-0.017752,0.306441,-0.369499,0.979324,0.078423,0.241067,-0.458388,0.917696,,,,,,,,,,,,,-0.053129,0.620180,-0.583800,0.081945,0.653669,-0.566904,0.041060,0.581542,-0.570908,0.111836,0.601174,-0.567288,0.078125,0.266217,-0.417868,-0.016645,0.246673,-0.463351,0.014579,0.279001,-0.407592,0.093581,0.292158,-0.378787,0.045870,0.302896,-0.366416,-0.017801,0.306482,-0.369551,0.078410,0.240900,-0.458105
180,1.500000,0.657396,0.751336,0.028186,0.050297,0.045422,0.614109,-0.572028,0.000947,-0.053247,0.620221,-0.583710,0.966117,0.082000,0.654012,-0.568355,0.714000,0.041023,0.581206,-0.569988,0.761412,0.111912,0.600996,-0.566059,0.689965,-0.020577,0.311047,-0.240047,-0.919350,0.039440,0.276342,-0.408843,0.001096,0.078052,0.266115,-0.418144,0.927161,-0.016559,0.246673,-0.463225,0.963059,0.014493,0.279167,-0.408130,0.856688,0.093460,0.292034,-0.378005,0.784173,0.046058,0.303010,-0.366736,0.898049,-0.017751,0.306436,-0.369507,0.973365,0.078423,0.241076,-0.458408,0.910830,,,,,,,,,,,,,-0.053128,0.620201,-0.583772,0.081898,0.653703,-0.567258,0.041059,0.581540,-0.570882,0.111844,0.601183,-0.567283,0.078124,0.266233,-0.417887,-0.016648,0.246675,-0.463344,0.014582,0.278998,-0.407590,0.093586,0.292171,-0.378848,0.045866,0.302875,-0.366403,-0.017801,0.306487,-0.369587,0.078412,0.240892,-0.458103
181,1.508333,0.657489,0.751231,0.028936,0.050227,0.045430,0.614103,-0.571980,0.000941,-0.053227,0.620249,-0.583741,0.966117,0.082013,0.653994,-0.568225,0.714000,0.041023,0.581198,-0.569984,0.761412,0.111912,0.600969,-0.565968,0.689965,-0.020453,0.311072,-0.240032,-0.919348,0.039441,0.276342,-0.408839,0.001096,0.078053,0.266109,-0.418134,0.927161,-0.016555,0.246668,-0.463221,0.963059,0.014495,0.279170,-0.408129,0.856688,0.093461,0.292035,-0.377999,0.784173,0.046058,0.303018,-0.366737,0.898049,-0.017750,0.306450,-0.369516,0.973365,0.078426,0.241062,-0.458393,0.910830,,,,,,,,,,,,,-0.053134,0.620216,-0.583806,0.081942,0.653668,-0.566912,0.041059,0.581545,-0.570889,0.111833,0.601171,-0.567296,0.078131,0.266230,-0.417920,-0.016641,0.246672,-0.463341,0.014581,0.278992,-0.407574,0.093586,0.292163,-0.378800,0.045865,0.302904,-0.366461,-0.017800,0.306493,-0.369570,0.078412,0.240883,-0.458090
182,1.516667,0.657430,0.751298,0.028116,0.050463,0.045415,0.614111,-0.572032,0.000946,-0.053252,0.620232,-0.583731,0.970370,0.081997,0.654012,-0.568365,0.661333,0.041011,0.581210,-0.569982,0.757714,0.111902,0.600993,-0.566049,0.663793,-0.020665,0.311028,-0.240040,-0.919356,0.039447,0.276361,-0.408887,0.001093,0.078058,0.266137,-0.418192,0.935670,-0.016555,0.246698,-0.463269,0.963185,0.014500,0.279184,-0.408171,0.852595,0.093469,0.292050,-0.378051,0.794833,0.046067,0.303023,-0.366776,0.910940,-0.017742,0.306446,-0.369541,0.978556,0.078428,0.241104,-0.458460,0.912084,,,,,,,,,,,,,-0.053132,0.620209,-0.583777,0.081894,0.653695,-0.567244,0.041051,0.581558,-0.570930,0.111830,0.601183,-0.567288,0.078135,0.266214,-0.417861,-0.016640,0.246703,-0.463390,0.014585,0.278996,-0.407583,0.093609,0.292252,-0.379087,0.045872,0.302885,-0.366435,-0.017809,0.306480,-0.369555,0.078415,0.240921,-0.458132
183,1.525000,0.657439,0.751275,0.029033,0.050166,0.045427,0.614103,-0.571987,0.000932,-0.053231,0.620238,-0.583751,0.967383,0.082004,0.654000,-0.568222,0.707488,0.041024,0.581198,-0.569999,0.747507,0.111911,0.600978,-0.565977,0.685966,-0.020488,0.311082,-0.240034,-0.919343,0.039437,0.276336,-0.408823,0.001094,0.078049,0.266105,-0.418117,0.912848,-0.016558,0.246664,-0.463207,0.962937,0.014490,0.279163,-0.408112,0.844209,0.093456,0.292029,-0.377981,0.733648,0.046053,0.303010,-0.366719,0.895900,-0.017755,0.306440,-0.369497,0.980928,0.078423,0.241061,-0.458378,0.905838,,,,,,,,,,,,,-0.053149,0.620204,-0.583779,0.081942,0.653666,-0.566926,0.041055,0.581539,-0.570939,0.111839,0.601186,-0.567233,0.078121,0.266227,-0.417879,-0.016647,0.246665,-0.463325,0.014580,0.278987,-0.407556,0.093576,0.292152,-0.378788,0.045866,0.302884,-0.366398,-0.017806,0.306485,-0.369563,0.078413,0.240892,-0.458111
184,1.533333,0.657373,0.751366,0.028064,0.050230,0.045415,0.614089,-0.571995,0.000944,-0.053258,0.620194,-0.583651,0.976725,0.081991,0.653995,-0.568335,0.665135,0.041018,0.581186,-0.569950,0.749924,0.111907,0.600981,-0.566042,0.681082,-0.020544,0.311095,-0.240070,-0.919328,0.039444,0.276337,-0.408830,0.001098,0.078057,0.266111,-0.418125,0.930830,-0.016548,0.246663,-0.463217,0.962954,0.014496,0.279161,-0.408120,0.852397,0.093460,0.292032,-0.377986,0.793591,0.046056,0.303007,-0.366724,0.902056,-0.017752,0.306431,-0.369502,0.976411,0.078434,0.241070,-0.458389,0.921025,,,,,,,,,,,,,-0.053174,0.620149,-0.583654,0.081940,0.653664,-0.566938,0.041055,0.581549,-0.570939,0.111814,0.601189,-0.567411,0.078131,0.266231,-0.417879,-0.016636,0.246673,-0.463359,0.014582,0.278993,-0.407568,0.093583,0.292156,-0.378795,0.045866,0.302889,-0.366432,-0.017807,0.306465,-0.369538,0.078418,0.240891,-0.458100
185,1.541667,0.657387,0.751377,0.027845,0.049997,0.045404,0.614109,-0.572063,0.000943,-0.053276,0.620215,-0.583656,0.976320,0.081984,0.654015,-0.568427,0.640830,0.041009,0.581206,-0.570015,0.736511,0.111900,0.601000,-0.566153,0.653103,-0.020534,0.311121,-0.240031,-0.919330,0.039442,0.276336,-0.408813,0.001094,0.078055,0.266107,-0.418107,0.929163,-0.016549,0.246667,-0.463204,0.958185,0.014495,0.279161,-0.408104,0.854191,0.093458,0.292026,-0.377966,0.793152,0.046054,0.303005,-0.366706,0.908144,-0.017754,0.306433,-0.369488,0.981463,0.078432,0.241066,-0.458370,0.915092,,,,,,,,,,,,,-0.053174,0.620187,-0.583699,0.081903,0.653701,-0.567241,0.041056,0.581546,-0.570936,0.111813,0.601193,-0.567407,0.078131,0.266208,-0.417843,-0.016642,0.246668,-0.463329,0.014582,0.278994,-0.407554,0.093577,0.292150,-0.378752,0.045868,0.302881,-0.366414,-0.017802,0.306486,-0.369571,0.078424,0.240896,-0.458081
186,1.550000,0.657393,0.751376,0.027957,0.049875,0.045404,0.614102,-0.572017,0.000942,-0.053276,0.620211,-0.583605,0.971531,0.081984,0.654007,-0.568370,0.692596,0.041009,0.581198,-0.569980,0.754313,0.111901,0.600992,-0.566114,0.681939,-0.020497,0.311086,-0.240065,-0.919334,0.039442,0.276340,-0.408821,0.001094,0.078055,0.266111,-0.418115,0.926747,-0.016550,0.246663,-0.463206,0.961046,0.014495,0.279164,-0.408111,0.854522,0.093459,0.292035,-0.377978,0.798842,0.046056,0.303013,-0.366717,0.908180,-0.017753,0.306439,-0.369496,0.972619,0.078431,0.241066,-0.458376,0.915959,,,,,,,,,,,,,-0.053175,0.620187,-0.583657,0.081897,0.653692,-0.567219,0.041056,0.581537,-0.570903,0.111822,0.601180,-0.567323,0.078130,0.266235,-0.417893,-0.016640,0.246664,-0.463320,0.014584,0.278990,-0.407585,0.093583,0.292165,-0.378795,0.045871,0.302871,-0.366357,-0.017809,0.306492,-0.369562,0.078421,0.240892,-0.458080
