Format Version,1.23,Take Name,Take 2023-04-19 05.19.59 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-04-19 05.20.00.435 오후,Capture Start Frame,243691,Total Frames in Take,1760,Total Exported Frames,1760,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1042,8.683333,0.002879,0.041770,-0.659985,-0.750111,-0.004379,0.460418,0.212641,0.000829,0.094680,0.467027,0.219930,0.952024,-0.041364,0.500104,0.211718,0.679038,0.000150,0.427617,0.209524,0.800030,-0.070981,0.446923,0.209389,0.768301,0.009134,-0.760744,-0.648538,-0.024172,-0.163448,0.057478,0.346825,0.000829,-0.202433,0.045971,0.351530,0.901462,-0.138375,0.059200,0.347041,0.940426,-0.104374,0.099591,0.324350,0.784477,-0.109467,0.004243,0.383066,0.937808,-0.167970,0.099927,0.320157,0.968645,-0.216234,0.087320,0.325522,0.000000,-0.205283,0.006099,0.376109,0.888814,0.264967,0.741937,0.506644,0.350191,0.038284,0.110933,0.065882,0.000912,0.137305,0.187481,0.052306,0.684166,0.177050,0.215642,0.040280,0.944182,0.198345,0.266448,0.020645,0.612538,0.262355,0.241675,0.027177,0.789914,0.137497,0.187356,0.051064,0.176930,0.215721,0.040110,0.198339,0.266385,0.022193,0.262153,0.241755,0.027988,-0.215635,0.100747,0.317105,0.094635,0.466847,0.219980,-0.041564,0.500265,0.210460,0.000267,0.427874,0.210273,-0.070815,0.446710,0.210276,-0.202535,0.046209,0.351233,-0.138491,0.059152,0.347244,-0.104252,0.099539,0.325202,-0.109412,0.004472,0.383145,-0.167953,0.099970,0.320040,-0.205223,0.005762,0.375825
1043,8.691667,0.003444,0.041509,-0.659884,-0.750212,-0.004378,0.460425,0.212534,0.000833,0.094680,0.467010,0.219851,0.952024,-0.041349,0.500122,0.211552,0.679038,0.000141,0.427619,0.209459,0.800030,-0.070983,0.446949,0.209276,0.768301,0.009054,-0.760810,-0.648462,-0.024141,-0.163451,0.057474,0.346819,0.000830,-0.202436,0.045970,0.351532,0.901462,-0.138377,0.059193,0.347030,0.940426,-0.104376,0.099577,0.324326,0.784477,-0.109469,0.004241,0.383062,0.937808,-0.167972,0.099918,0.320142,0.968645,-0.216238,0.087315,0.325518,0.000000,-0.205285,0.006104,0.376119,0.888814,0.265528,0.741734,0.506864,0.349878,0.038281,0.110948,0.065901,0.000910,0.137328,0.187464,0.052332,0.684166,0.177077,0.215619,0.040306,0.944182,0.198381,0.266437,0.020709,0.612538,0.262384,0.241627,0.027164,0.789914,0.137512,0.187335,0.051113,0.176947,0.215717,0.040136,0.198384,0.266345,0.022146,0.262185,0.241717,0.028000,-0.215633,0.100741,0.317116,0.094638,0.466824,0.219960,-0.041572,0.500330,0.210129,0.000267,0.427864,0.210171,-0.070816,0.446716,0.210230,-0.202536,0.046217,0.351254,-0.138496,0.059135,0.347207,-0.104247,0.099534,0.325219,-0.109416,0.004472,0.383140,-0.167961,0.099957,0.320009,-0.205226,0.005762,0.375823
1044,8.700000,0.002951,0.041685,-0.659943,-0.750152,-0.004379,0.460425,0.212628,0.000828,0.094680,0.467023,0.219913,0.950562,-0.041360,0.500115,0.211699,0.654051,0.000145,0.427623,0.209519,0.800265,-0.070983,0.446938,0.209382,0.763758,0.009081,-0.760774,-0.648503,-0.024164,-0.163449,0.057479,0.346818,0.000827,-0.202435,0.045974,0.351527,0.898227,-0.138376,0.059198,0.347032,0.941426,-0.104374,0.099585,0.324335,0.783443,-0.109469,0.004242,0.383060,0.933379,-0.167970,0.099926,0.320147,0.971041,-0.216235,0.087322,0.325517,0.000000,-0.205286,0.006105,0.376111,0.889913,0.264827,0.741806,0.506684,0.350516,0.038290,0.110906,0.065790,0.000910,0.137334,0.187437,0.052281,0.686485,0.177093,0.215590,0.040282,0.927191,0.198410,0.266391,0.020658,0.615875,0.262411,0.241608,0.027239,0.783282,0.137524,0.187308,0.051048,0.176972,0.215675,0.040031,0.198405,0.266315,0.022193,0.262204,0.241692,0.028077,-0.215628,0.100753,0.317131,0.094639,0.466842,0.219981,-0.041571,0.500312,0.210345,0.000260,0.427872,0.210269,-0.070815,0.446705,0.210282,-0.202540,0.046213,0.351215,-0.138488,0.059136,0.347228,-0.104256,0.099532,0.325191,-0.109413,0.004484,0.383157,-0.167951,0.099978,0.320045,-0.205221,0.005769,0.375834
1045,8.708333,0.002866,0.041639,-0.659980,-0.750123,-0.004375,0.460405,0.212640,0.000821,0.094685,0.467013,0.219908,0.950562,-0.041359,0.500092,0.211720,0.654051,0.000153,0.427604,0.209528,0.800265,-0.070978,0.446912,0.209405,0.763758,0.009079,-0.760817,-0.648453,-0.024163,-0.163444,0.057478,0.346833,0.000829,-0.202429,0.045974,0.351544,0.898227,-0.138371,0.059197,0.347047,0.941426,-0.104368,0.099581,0.324344,0.783443,-0.109464,0.004246,0.383081,0.933379,-0.167964,0.099922,0.320156,0.971041,-0.216230,0.087319,0.325529,0.000000,-0.205280,0.006108,0.376132,0.889913,0.264833,0.741870,0.506490,0.350658,0.038280,0.110922,0.065808,0.000913,0.137343,0.187422,0.052273,0.686485,0.177110,0.215560,0.040264,0.927191,0.198442,0.266347,0.020620,0.615875,0.262436,0.241551,0.027215,0.783282,0.137544,0.187290,0.051014,0.176976,0.215649,0.040104,0.198443,0.266282,0.022146,0.262227,0.241628,0.028029,-0.215630,0.100750,0.317137,0.094635,0.466832,0.219997,-0.041582,0.500258,0.210368,0.000260,0.427856,0.210192,-0.070767,0.446704,0.210465,-0.202539,0.046207,0.351222,-0.138480,0.059146,0.347271,-0.104234,0.099542,0.325277,-0.109409,0.004480,0.383153,-0.167956,0.099963,0.320023,-0.205224,0.005767,0.375815
1046,8.716667,0.002678,0.042217,-0.659932,-0.750133,-0.004371,0.460423,0.212644,0.000823,0.094685,0.467017,0.219980,0.953805,-0.041353,0.500113,0.211742,0.653903,0.000156,0.427625,0.209500,0.814977,-0.070973,0.446937,0.209353,0.721693,0.009180,-0.760788,-0.648483,-0.024223,-0.163443,0.057479,0.346840,0.000832,-0.202429,0.045972,0.351541,0.894922,-0.138370,0.059200,0.347059,0.943364,-0.104366,0.099588,0.324367,0.757712,-0.109467,0.004248,0.383096,0.937853,-0.167961,0.099924,0.320165,0.963565,-0.216226,0.087317,0.325526,0.000000,-0.205282,0.006104,0.376126,0.885647,0.264548,0.742010,0.506227,0.350956,0.038280,0.110930,0.065883,0.000914,0.137349,0.187420,0.052328,0.695495,0.177122,0.215547,0.040314,0.939019,0.198463,0.266317,0.020635,0.615973,0.262454,0.241528,0.027284,0.796533,0.137541,0.187292,0.051132,0.176997,0.215633,0.040122,0.198458,0.266256,0.022170,0.262254,0.241602,0.028069,-0.215632,0.100743,0.317131,0.094633,0.466840,0.219999,-0.041571,0.500308,0.210389,0.000260,0.427867,0.210192,-0.070765,0.446706,0.210422,-0.202543,0.046203,0.351209,-0.138490,0.059144,0.347243,-0.104223,0.099554,0.325325,-0.109411,0.004481,0.383162,-0.167953,0.099964,0.320025,-0.205224,0.005762,0.375827
1047,8.725000,0.001968,0.042430,-0.659804,-0.750237,-0.004368,0.460408,0.212649,0.000814,0.094694,0.466965,0.219932,0.953805,-0.041340,0.500109,0.211825,0.653903,0.000148,0.427613,0.209458,0.814977,-0.070976,0.446945,0.209382,0.721693,0.009085,-0.760762,-0.648517,-0.024163,-0.163446,0.057477,0.346834,0.000828,-0.202431,0.045972,0.351542,0.894922,-0.138373,0.059197,0.347048,0.943364,-0.104371,0.099584,0.324352,0.757712,-0.109466,0.004240,0.383073,0.937853,-0.167967,0.099925,0.320163,0.963565,-0.216232,0.087320,0.325534,0.000000,-0.205282,0.006102,0.376124,0.885647,0.264673,0.741958,0.506222,0.350979,0.038272,0.110935,0.065879,0.000910,0.137359,0.187402,0.052328,0.695495,0.177137,0.215521,0.040315,0.939019,0.198489,0.266288,0.020641,0.615973,0.262475,0.241483,0.027283,0.796533,0.137556,0.187270,0.051113,0.177004,0.215616,0.040140,0.198483,0.266227,0.022225,0.262281,0.241553,0.028031,-0.215631,0.100745,0.317117,0.094639,0.466777,0.220007,-0.041568,0.500306,0.210386,0.000270,0.427867,0.210175,-0.070776,0.446712,0.210462,-0.202545,0.046201,0.351220,-0.138496,0.059125,0.347219,-0.104224,0.099553,0.325298,-0.109409,0.004480,0.383157,-0.167964,0.099967,0.320015,-0.205223,0.005764,0.375825
1048,8.733333,0.002902,0.042485,-0.659929,-0.750120,-0.004409,0.460409,0.212574,0.000835,0.094642,0.467002,0.219979,0.951928,-0.041390,0.500099,0.211647,0.676880,0.000120,0.427611,0.209432,0.791681,-0.071009,0.446924,0.209236,0.733744,0.009010,-0.760849,-0.648419,-0.024103,-0.163452,0.057475,0.346815,0.000831,-0.202437,0.045973,0.351534,0.899044,-0.138379,0.059193,0.347024,0.938883,-0.104379,0.099574,0.324311,0.784952,-0.109467,0.004244,0.383058,0.935742,-0.167976,0.099916,0.320135,0.969854,-0.216241,0.087315,0.325518,0.000000,-0.205284,0.006109,0.376127,0.891787,0.265185,0.741724,0.506471,0.350728,0.038254,0.110949,0.065820,0.000916,0.137368,0.187386,0.052294,0.687543,0.177152,0.215501,0.040288,0.931604,0.198515,0.266280,0.020657,0.632637,0.262494,0.241438,0.027234,0.778884,0.137556,0.187249,0.051066,0.177022,0.215603,0.040071,0.198516,0.266191,0.022124,0.262288,0.241525,0.028090,-0.215635,0.100749,0.317132,0.094562,0.466828,0.219967,-0.041583,0.500267,0.210380,0.000262,0.427860,0.210215,-0.070821,0.446707,0.210262,-0.202537,0.046212,0.351225,-0.138487,0.059144,0.347238,-0.104264,0.099518,0.325162,-0.109413,0.004479,0.383149,-0.167961,0.099963,0.320025,-0.205217,0.005777,0.375858
1049,8.741667,0.002741,0.041821,-0.659937,-0.750151,-0.004381,0.460420,0.212630,0.000825,0.094679,0.467016,0.219911,0.951928,-0.041362,0.500110,0.211723,0.676880,0.000143,0.427620,0.209504,0.791681,-0.070985,0.446934,0.209382,0.733744,0.009089,-0.760732,-0.648552,-0.024167,-0.163446,0.057477,0.346830,0.000831,-0.202431,0.045971,0.351537,0.899044,-0.138373,0.059196,0.347044,0.938883,-0.104371,0.099586,0.324353,0.784952,-0.109466,0.004236,0.383065,0.935742,-0.167967,0.099927,0.320164,0.969854,-0.216232,0.087322,0.325532,0.000000,-0.205282,0.006098,0.376115,0.891787,0.265835,0.741469,0.506833,0.350253,0.038251,0.110929,0.065815,0.000914,0.137379,0.187351,0.052305,0.687543,0.177162,0.215469,0.040302,0.931604,0.198524,0.266269,0.020726,0.632637,0.262500,0.241395,0.027202,0.778884,0.137560,0.187226,0.051072,0.177033,0.215555,0.040076,0.198525,0.266169,0.022139,0.262303,0.241490,0.028040,-0.215639,0.100743,0.317095,0.094630,0.466838,0.219987,-0.041569,0.500313,0.210376,0.000263,0.427857,0.210215,-0.070817,0.446701,0.210296,-0.202539,0.046209,0.351226,-0.138486,0.059136,0.347241,-0.104234,0.099551,0.325284,-0.109414,0.004468,0.383129,-0.167962,0.099965,0.320018,-0.205222,0.005760,0.375819
1050,8.750000,0.002673,0.041821,-0.659922,-0.750165,-0.004372,0.460427,0.212656,0.000822,0.094688,0.467019,0.219929,0.950147,-0.041352,0.500119,0.211756,0.650468,0.000151,0.427627,0.209526,0.817439,-0.070977,0.446944,0.209413,0.729406,0.009076,-0.760822,-0.648449,-0.024123,-0.163450,0.057477,0.346833,0.000830,-0.202434,0.045972,0.351547,0.902976,-0.138377,0.059198,0.347045,0.940594,-0.104378,0.099582,0.324339,0.776904,-0.109465,0.004248,0.383079,0.934458,-0.167974,0.099920,0.320156,0.965328,-0.216238,0.087315,0.325532,0.000000,-0.205282,0.006106,0.376136,0.883484,0.267570,0.740873,0.507615,0.349055,0.038212,0.110968,0.065769,0.000921,0.137389,0.187326,0.052268,0.682345,0.177171,0.215442,0.040259,0.937167,0.198538,0.266290,0.020810,0.681700,0.262503,0.241320,0.027022,0.735081,0.137562,0.187216,0.051014,0.177034,0.215542,0.040073,0.198536,0.266131,0.022073,0.262308,0.241454,0.028055,-0.215640,0.100737,0.317104,0.094635,0.466840,0.219999,-0.041573,0.500308,0.210389,0.000265,0.427867,0.210207,-0.070778,0.446723,0.210453,-0.202533,0.046220,0.351265,-0.138492,0.059134,0.347243,-0.104254,0.099537,0.325222,-0.109407,0.004488,0.383168,-0.167960,0.099964,0.320025,-0.205226,0.005761,0.375828
1051,8.758333,0.002625,0.041778,-0.659887,-0.750198,-0.004371,0.460418,0.212672,0.000825,0.094692,0.467001,0.219932,0.951185,-0.041347,0.500114,0.211778,0.645164,0.000149,0.427618,0.209541,0.816282,-0.070977,0.446941,0.209437,0.722405,0.009136,-0.760797,-0.648475,-0.024179,-0.163454,0.057472,0.346820,0.000830,-0.202439,0.045965,0.351526,0.902430,-0.138381,0.059193,0.347036,0.944093,-0.104379,0.099580,0.324338,0.778706,-0.109474,0.004241,0.383070,0.934698,-0.167974,0.099916,0.320144,0.968707,-0.216239,0.087310,0.325512,0.000000,-0.205290,0.006097,0.376112,0.884248,0.264003,0.742196,0.505667,0.351780,0.038266,0.110909,0.065801,0.000916,0.137378,0.187342,0.052239,0.694857,0.177176,0.215434,0.040227,0.934803,0.198559,0.266161,0.020484,0.599294,0.262534,0.241364,0.027264,0.803794,0.137573,0.187211,0.051041,0.177049,0.215525,0.040018,0.198555,0.266102,0.022086,0.262336,0.241434,0.028021,-0.215642,0.100735,0.317101,0.094639,0.466823,0.219993,-0.041573,0.500307,0.210390,0.000260,0.427857,0.210227,-0.070769,0.446716,0.210504,-0.202542,0.046212,0.351242,-0.138497,0.059136,0.347219,-0.104260,0.099531,0.325214,-0.109416,0.004478,0.383164,-0.167954,0.099960,0.320029,-0.205230,0.005753,0.375808
1052,8.766667,0.002739,0.042613,-0.659903,-0.750137,-0.004408,0.460420,0.212593,0.000840,0.094644,0.467006,0.219998,0.951185,-0.041386,0.500113,0.211683,0.645164,0.000120,0.427623,0.209438,0.816282,-0.071008,0.446940,0.209252,0.722405,0.009101,-0.760758,-0.648522,-0.024152,-0.163454,0.057475,0.346817,0.000828,-0.202439,0.045968,0.351525,0.902430,-0.138381,0.059196,0.347031,0.944093,-0.104380,0.099585,0.324336,0.778706,-0.109471,0.004239,0.383056,0.934698,-0.167976,0.099923,0.320147,0.968707,-0.216241,0.087317,0.325517,0.000000,-0.205288,0.006098,0.376106,0.884248,0.264418,0.742181,0.505681,0.351477,0.038266,0.110926,0.065805,0.000917,0.137390,0.187335,0.052196,0.694857,0.177186,0.215421,0.040164,0.934803,0.198568,0.266151,0.020427,0.599294,0.262541,0.241331,0.027141,0.803794,0.137582,0.187200,0.050992,0.177057,0.215522,0.039985,0.198563,0.266083,0.021976,0.262346,0.241406,0.027934,-0.215636,0.100748,0.317109,0.094557,0.466831,0.219993,-0.041578,0.500304,0.210374,0.000266,0.427869,0.210228,-0.070820,0.446704,0.210287,-0.202542,0.046207,0.351216,-0.138491,0.059134,0.347233,-0.104266,0.099534,0.325193,-0.109410,0.004481,0.383164,-0.167960,0.099970,0.320025,-0.205226,0.005763,0.375825
1053,8.775000,0.002585,0.042128,-0.659941,-0.750131,-0.004371,0.460429,0.212690,0.000828,0.094687,0.467025,0.220001,0.953479,-0.041353,0.500118,0.211799,0.646907,0.000156,0.427631,0.209545,0.796195,-0.070973,0.446942,0.209416,0.730283,0.009132,-0.760823,-0.648445,-0.024165,-0.163450,0.057478,0.346829,0.000830,-0.202435,0.045971,0.351538,0.899469,-0.138377,0.059199,0.347045,0.939850,-0.104377,0.099584,0.324343,0.780972,-0.109469,0.004251,0.383083,0.935855,-0.167972,0.099920,0.320151,0.965578,-0.216237,0.087313,0.325520,0.000000,-0.205285,0.006105,0.376127,0.888355,0.264071,0.742328,0.505444,0.351770,0.038263,0.110943,0.065835,0.000919,0.137385,0.187352,0.052213,0.686033,0.177184,0.215433,0.040177,0.943799,0.198571,0.266148,0.020407,0.614834,0.262543,0.241342,0.027179,0.809951,0.137583,0.187215,0.050980,0.177046,0.215532,0.040030,0.198567,0.266086,0.021946,0.262349,0.241408,0.027911,-0.215637,0.100743,0.317111,0.094635,0.466847,0.220017,-0.041579,0.500319,0.210419,0.000263,0.427871,0.210316,-0.070758,0.446710,0.210448,-0.202543,0.046210,0.351233,-0.138490,0.059147,0.347251,-0.104251,0.099537,0.325209,-0.109413,0.004485,0.383171,-0.167960,0.099961,0.320020,-0.205222,0.005766,0.375842
1054,8.783333,0.002766,0.042689,-0.659867,-0.750164,-0.004405,0.460429,0.212581,0.000838,0.094646,0.467005,0.220002,0.953479,-0.041380,0.500125,0.211669,0.646907,0.000120,0.427632,0.209425,0.796195,-0.071006,0.446955,0.209229,0.730283,0.009089,-0.760778,-0.648500,-0.024137,-0.163454,0.057476,0.346818,0.000831,-0.202439,0.045969,0.351528,0.899469,-0.138381,0.059196,0.347031,0.939850,-0.104381,0.099584,0.324332,0.780972,-0.109470,0.004242,0.383058,0.935855,-0.167977,0.099922,0.320146,0.965578,-0.216242,0.087316,0.325518,0.000000,-0.205287,0.006100,0.376112,0.888355,0.264736,0.742078,0.505838,0.351230,0.038266,0.110930,0.065783,0.000914,0.137396,0.187332,0.052174,0.686033,0.177190,0.215420,0.040140,0.943799,0.198570,0.266160,0.020427,0.614834,0.262542,0.241324,0.027090,0.809951,0.137583,0.187212,0.051021,0.177065,0.215505,0.039898,0.198567,0.266083,0.021959,0.262352,0.241412,0.027908,-0.215634,0.100744,0.317102,0.094558,0.466833,0.219971,-0.041571,0.500326,0.210354,0.000261,0.427871,0.210199,-0.070811,0.446713,0.210309,-0.202540,0.046211,0.351232,-0.138489,0.059146,0.347257,-0.104263,0.099534,0.325202,-0.109410,0.004482,0.383160,-0.167963,0.099965,0.320020,-0.205230,0.005758,0.375799
1055,8.791667,0.003309,0.041377,-0.660048,-0.750076,-0.004369,0.460447,0.212676,0.000814,0.094689,0.467075,0.219956,0.952602,-0.041358,0.500128,0.211708,0.663354,0.000163,0.427643,0.209598,0.824405,-0.070969,0.446942,0.209441,0.737591,0.009086,-0.760728,-0.648557,-0.024183,-0.163444,0.057483,0.346837,0.000830,-0.202430,0.045979,0.351543,0.902645,-0.138371,0.059202,0.347052,0.945178,-0.104367,0.099592,0.324362,0.757077,-0.109466,0.004241,0.383073,0.940636,-0.167963,0.099934,0.320171,0.960000,-0.216229,0.087330,0.325539,0.000000,-0.205282,0.006106,0.376121,0.882722,0.264796,0.742141,0.505792,0.351118,0.038273,0.110944,0.065824,0.000915,0.137396,0.187347,0.052183,0.701475,0.177187,0.215436,0.040136,0.926819,0.198560,0.266176,0.020416,0.627536,0.262534,0.241342,0.027060,0.777248,0.137586,0.187219,0.051011,0.177063,0.215529,0.039888,0.198556,0.266100,0.021904,0.262338,0.241427,0.027925,-0.215640,0.100758,0.317114,0.094636,0.466900,0.220008,-0.041567,0.500323,0.210392,0.000267,0.427867,0.210255,-0.070772,0.446719,0.210448,-0.202535,0.046222,0.351258,-0.138488,0.059142,0.347228,-0.104225,0.099564,0.325322,-0.109415,0.004468,0.383120,-0.167957,0.099967,0.320015,-0.205231,0.005759,0.375809
1056,8.800000,0.002657,0.042973,-0.659904,-0.750115,-0.004401,0.460437,0.212588,0.000841,0.094647,0.467022,0.220041,0.952602,-0.041381,0.500129,0.211687,0.663354,0.000129,0.427642,0.209416,0.824405,-0.071000,0.446956,0.209210,0.737591,0.009096,-0.760845,-0.648420,-0.024174,-0.163445,0.057478,0.346831,0.000830,-0.202431,0.045974,0.351541,0.902645,-0.138372,0.059197,0.347045,0.945178,-0.104369,0.099579,0.324339,0.757077,-0.109466,0.004249,0.383085,0.940636,-0.167965,0.099919,0.320149,0.960000,-0.216230,0.087316,0.325522,0.000000,-0.205282,0.006110,0.376133,0.882722,0.263708,0.742528,0.505324,0.351793,0.038309,0.110900,0.065808,0.000914,0.137393,0.187353,0.052156,0.701475,0.177179,0.215448,0.040110,0.926819,0.198543,0.266161,0.020311,0.627536,0.262527,0.241394,0.027111,0.777248,0.137588,0.187218,0.050959,0.177051,0.215542,0.039861,0.198541,0.266096,0.021881,0.262329,0.241464,0.027865,-0.215633,0.100745,0.317136,0.094556,0.466847,0.220012,-0.041568,0.500325,0.210384,0.000276,0.427886,0.210205,-0.070813,0.446714,0.210274,-0.202527,0.046220,0.351254,-0.138493,0.059137,0.347235,-0.104232,0.099547,0.325293,-0.109408,0.004482,0.383156,-0.167956,0.099956,0.320023,-0.205230,0.005766,0.375806
1057,8.808333,0.002377,0.042035,-0.659950,-0.750129,-0.004377,0.460442,0.212624,0.000832,0.094684,0.467040,0.219895,0.949420,-0.041361,0.500130,0.211756,0.673673,0.000150,0.427645,0.209471,0.807121,-0.070980,0.446954,0.209375,0.766383,0.009110,-0.760714,-0.648573,-0.024155,-0.163451,0.057483,0.346820,0.000829,-0.202435,0.045975,0.351526,0.900244,-0.138378,0.059204,0.347035,0.941802,-0.104377,0.099597,0.324345,0.781289,-0.109468,0.004243,0.383053,0.931231,-0.167973,0.099935,0.320156,0.964892,-0.216238,0.087327,0.325523,0.000000,-0.205284,0.006101,0.376102,0.886745,0.264138,0.742371,0.505587,0.351423,0.038293,0.110923,0.065789,0.000911,0.137379,0.187375,0.052143,0.707150,0.177161,0.215475,0.040098,0.936573,0.198518,0.266206,0.020336,0.624075,0.262503,0.241421,0.027064,0.797291,0.137570,0.187248,0.050995,0.177035,0.215566,0.039897,0.198517,0.266144,0.021839,0.262309,0.241494,0.027847,-0.215636,0.100752,0.317103,0.094635,0.466859,0.219970,-0.041554,0.500308,0.210477,0.000267,0.427903,0.210188,-0.070818,0.446722,0.210266,-0.202540,0.046220,0.351228,-0.138493,0.059146,0.347229,-0.104257,0.099549,0.325211,-0.109408,0.004485,0.383170,-0.167961,0.099974,0.320022,-0.205222,0.005763,0.375808
1058,8.816667,0.002816,0.042615,-0.659891,-0.750147,-0.004387,0.460446,0.212633,0.000839,0.094664,0.467028,0.220048,0.949420,-0.041364,0.500140,0.211715,0.673673,0.000140,0.427648,0.209482,0.807121,-0.070988,0.446967,0.209286,0.766383,0.009158,-0.760786,-0.648488,-0.024169,-0.163447,0.057475,0.346825,0.000829,-0.202432,0.045966,0.351530,0.900244,-0.138374,0.059197,0.347041,0.941802,-0.104374,0.099587,0.324345,0.781289,-0.109465,0.004246,0.383074,0.931231,-0.167969,0.099920,0.320151,0.964892,-0.216234,0.087311,0.325517,0.000000,-0.205281,0.006098,0.376115,0.886745,0.265291,0.741999,0.506244,0.350394,0.038293,0.110933,0.065822,0.000914,0.137382,0.187382,0.052177,0.707150,0.177150,0.215499,0.040124,0.936573,0.198487,0.266274,0.020455,0.624075,0.262475,0.241446,0.026982,0.797291,0.137561,0.187254,0.050926,0.177020,0.215594,0.039930,0.198482,0.266169,0.021901,0.262284,0.241547,0.027839,-0.215632,0.100747,0.317129,0.094559,0.466857,0.219986,-0.041547,0.500315,0.210468,0.000279,0.427895,0.210251,-0.070766,0.446734,0.210454,-0.202533,0.046212,0.351244,-0.138486,0.059142,0.347237,-0.104256,0.099538,0.325204,-0.109409,0.004480,0.383163,-0.167952,0.099963,0.320032,-0.205220,0.005760,0.375828
1059,8.825000,0.002194,0.042200,-0.659889,-0.750174,-0.004362,0.460446,0.212677,0.000827,0.094700,0.467027,0.219952,0.952629,-0.041341,0.500140,0.211828,0.635201,0.000161,0.427650,0.209507,0.811420,-0.070967,0.446968,0.209422,0.725296,0.009039,-0.760772,-0.648507,-0.024141,-0.163448,0.057483,0.346821,0.000829,-0.202434,0.045979,0.351534,0.900244,-0.138375,0.059201,0.347033,0.943849,-0.104374,0.099587,0.324333,0.781739,-0.109467,0.004244,0.383057,0.931960,-0.167970,0.099930,0.320150,0.965577,-0.216235,0.087328,0.325526,0.000000,-0.205284,0.006110,0.376117,0.890262,0.264618,0.742262,0.505950,0.350770,0.038294,0.110930,0.065870,0.000914,0.137353,0.187414,0.052209,0.691742,0.177117,0.215536,0.040154,0.930301,0.198443,0.266297,0.020435,0.631615,0.262439,0.241512,0.027053,0.790446,0.137540,0.187282,0.050998,0.176990,0.215630,0.039924,0.198441,0.266215,0.021906,0.262244,0.241594,0.027864,-0.215626,0.100759,0.317133,0.094642,0.466851,0.219989,-0.041562,0.500366,0.210404,0.000275,0.427879,0.210217,-0.070767,0.446723,0.210474,-0.202536,0.046218,0.351231,-0.138489,0.059138,0.347216,-0.104253,0.099538,0.325196,-0.109408,0.004486,0.383167,-0.167958,0.099975,0.320021,-0.205220,0.005776,0.375839
1060,8.833333,0.002142,0.042369,-0.659917,-0.750140,-0.004376,0.460438,0.212622,0.000835,0.094683,0.467026,0.219917,0.952629,-0.041359,0.500129,0.211778,0.635201,0.000150,0.427643,0.209443,0.811420,-0.070980,0.446955,0.209350,0.725296,0.009059,-0.760761,-0.648519,-0.024154,-0.163449,0.057474,0.346814,0.000828,-0.202435,0.045970,0.351524,0.900244,-0.138376,0.059193,0.347027,0.943849,-0.104374,0.099579,0.324329,0.781739,-0.109468,0.004235,0.383051,0.931960,-0.167970,0.099922,0.320144,0.965577,-0.216235,0.087319,0.325517,0.000000,-0.205285,0.006099,0.376106,0.890262,0.263680,0.742414,0.505802,0.351367,0.038297,0.110895,0.065755,0.000907,0.137320,0.187437,0.052154,0.691742,0.177082,0.215573,0.040127,0.930301,0.198402,0.266323,0.020374,0.631615,0.262407,0.241597,0.027132,0.790446,0.137517,0.187298,0.050929,0.176949,0.215678,0.039972,0.198403,0.266258,0.021903,0.262209,0.241665,0.027885,-0.215633,0.100748,0.317120,0.094643,0.466839,0.219993,-0.041580,0.500332,0.210364,0.000273,0.427898,0.210204,-0.070815,0.446716,0.210278,-0.202533,0.046215,0.351226,-0.138490,0.059137,0.347220,-0.104253,0.099529,0.325190,-0.109408,0.004475,0.383163,-0.167963,0.099961,0.319999,-0.205220,0.005762,0.375830
