Format Version,1.23,Take Name,Take 2023-04-19 05.18.13 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-04-19 05.18.14.345 오후,Capture Start Frame,230959,Total Frames in Take,5379,Total Exported Frames,5379,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2938,24.483333,0.400983,0.718043,0.434768,0.366883,0.045283,0.108471,0.095578,0.000958,0.159008,0.154760,0.067775,0.723493,0.203072,0.171027,0.050136,0.889983,0.234886,0.214345,0.027076,0.748138,0.289740,0.172610,0.025387,0.873667,0.159105,0.154661,0.066677,0.202984,0.171101,0.050561,0.234894,0.214187,0.028071,0.289598,0.172817,0.025826,,,,,,,0.757150,0.435480,-0.120922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,24.491667,0.401275,0.717892,0.434952,0.366641,0.045296,0.108472,0.095573,0.000956,0.159020,0.154761,0.067767,0.723493,0.203081,0.171034,0.050126,0.889983,0.234895,0.214364,0.027090,0.748138,0.289741,0.172620,0.025349,0.873667,0.159116,0.154668,0.066712,0.202989,0.171117,0.050606,0.234906,0.214199,0.028060,0.289608,0.172827,0.025774,,,,,,,0.757135,0.435468,-0.120846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,24.500000,0.401151,0.717918,0.434929,0.366755,0.045305,0.108466,0.095551,0.000958,0.159032,0.154758,0.067761,0.734083,0.203096,0.171031,0.050127,0.875937,0.234912,0.214357,0.027088,0.754063,0.289761,0.172617,0.025369,0.877226,0.159126,0.154664,0.066715,0.203005,0.171114,0.050594,0.234930,0.214189,0.028022,0.289619,0.172827,0.025825,,,,,,,0.757140,0.435455,-0.120857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,24.508333,0.401013,0.718003,0.434790,0.366903,0.045326,0.108487,0.095543,0.000960,0.159056,0.154770,0.067748,0.715514,0.203122,0.171035,0.050113,0.881114,0.234940,0.214352,0.027058,0.745407,0.289791,0.172613,0.025368,0.875457,0.159152,0.154666,0.066619,0.203039,0.171112,0.050575,0.234950,0.214193,0.028064,0.289648,0.172821,0.025798,,,,,,,0.757148,0.435467,-0.120918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,24.516667,0.401284,0.717818,0.434986,0.366737,0.045351,0.108498,0.095512,0.000957,0.159088,0.154774,0.067732,0.715514,0.203154,0.171041,0.050101,0.881114,0.234979,0.214368,0.027074,0.745407,0.289820,0.172617,0.025342,0.875457,0.159182,0.154681,0.066661,0.203069,0.171118,0.050557,0.234992,0.214200,0.028045,0.289682,0.172827,0.025775,,,,,,,0.757172,0.435461,-0.120937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,24.525000,0.401000,0.717780,0.435105,0.366981,0.045364,0.108481,0.095400,0.000957,0.159109,0.154780,0.067693,0.725678,0.203184,0.171055,0.050091,0.899749,0.235014,0.214385,0.027078,0.751590,0.289867,0.172648,0.025394,0.853603,0.159207,0.154690,0.066604,0.203103,0.171119,0.050478,0.235025,0.214216,0.028057,0.289718,0.172871,0.025914,,,,,,,0.757163,0.435465,-0.120922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,24.533333,0.401196,0.717650,0.435178,0.366935,0.045386,0.108527,0.095385,0.000959,0.159142,0.154804,0.067687,0.725678,0.203220,0.171073,0.050088,0.899749,0.235062,0.214403,0.027089,0.751590,0.289901,0.172650,0.025384,0.853603,0.159243,0.154711,0.066588,0.203136,0.171144,0.050489,0.235064,0.214233,0.028086,0.289761,0.172872,0.025912,,,,,,,0.757129,0.435462,-0.120800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,24.541667,0.401388,0.717443,0.435356,0.366918,0.045402,0.108578,0.095338,0.000960,0.159174,0.154838,0.067679,0.724813,0.203260,0.171104,0.050094,0.892141,0.235116,0.214438,0.027124,0.771000,0.289944,0.172670,0.025400,0.849554,0.159269,0.154747,0.066586,0.203176,0.171175,0.050511,0.235120,0.214262,0.028023,0.289797,0.172889,0.025941,,,,,,,0.757105,0.435440,-0.120743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,24.550000,0.401236,0.717464,0.435287,0.367126,0.045424,0.108637,0.095287,0.000965,0.159206,0.154886,0.067651,0.724813,0.203297,0.171146,0.050075,0.892141,0.235162,0.214471,0.027100,0.771000,0.289990,0.172702,0.025412,0.849554,0.159299,0.154792,0.066554,0.203218,0.171211,0.050452,0.235167,0.214299,0.028086,0.289836,0.172922,0.025924,,,,,,,0.757134,0.435451,-0.120823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,24.558333,0.401042,0.717506,0.435234,0.367317,0.045455,0.108672,0.095210,0.000962,0.159242,0.154921,0.067597,0.721987,0.203338,0.171179,0.050031,0.891287,0.235207,0.214498,0.027050,0.767760,0.290040,0.172734,0.025399,0.846735,0.159338,0.154827,0.066493,0.203253,0.171249,0.050451,0.235221,0.214319,0.027961,0.289884,0.172959,0.025948,,,,,,,0.757092,0.435446,-0.120689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,24.566667,0.400784,0.717689,0.435016,0.367499,0.045503,0.108714,0.095215,0.000959,0.159286,0.154964,0.067585,0.721987,0.203382,0.171216,0.050013,0.891287,0.235246,0.214523,0.027003,0.767760,0.290088,0.172769,0.025396,0.846735,0.159379,0.154870,0.066509,0.203304,0.171283,0.050415,0.235262,0.214355,0.027931,0.289929,0.172992,0.025943,,,,,,,0.757123,0.435451,-0.120766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,24.575000,0.400780,0.717675,0.435090,0.367443,0.045555,0.108718,0.095208,0.000965,0.159334,0.154984,0.067585,0.715605,0.203428,0.171243,0.050015,0.890579,0.235288,0.214557,0.027012,0.761257,0.290134,0.172808,0.025398,0.843400,0.159435,0.154884,0.066456,0.203339,0.171318,0.050437,0.235306,0.214377,0.027950,0.289972,0.173037,0.025958,,,,,,,0.757113,0.435449,-0.120743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,24.583333,0.401400,0.717411,0.435370,0.366952,0.045619,0.108752,0.095269,0.000972,0.159396,0.155005,0.067620,0.715605,0.203483,0.171269,0.050038,0.890579,0.235344,0.214602,0.027072,0.761257,0.290169,0.172830,0.025351,0.843400,0.159486,0.154909,0.066442,0.203403,0.171350,0.050567,0.235347,0.214407,0.027946,0.290019,0.173061,0.025906,,,,,,,0.757109,0.435458,-0.120712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,24.591667,0.400500,0.717986,0.434772,0.367519,0.045679,0.108746,0.095259,0.000972,0.159437,0.155024,0.067574,0.713344,0.203523,0.171281,0.049982,0.875589,0.235365,0.214583,0.026932,0.757314,0.290225,0.172852,0.025352,0.842992,0.159533,0.154925,0.066436,0.203442,0.171351,0.050468,0.235393,0.214406,0.027886,0.290053,0.173088,0.025908,,,,,,,0.757113,0.435461,-0.120747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,24.600000,0.401334,0.717522,0.435226,0.366975,0.045700,0.108787,0.095273,0.000972,0.159472,0.155036,0.067594,0.713344,0.203557,0.171297,0.050002,0.875589,0.235413,0.214623,0.027017,0.757314,0.290240,0.172854,0.025305,0.842992,0.159569,0.154955,0.066466,0.203483,0.171361,0.050464,0.235427,0.214426,0.027903,0.290079,0.173106,0.025967,,,,,,,0.757031,0.435452,-0.120514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,24.608333,0.401040,0.717686,0.435075,0.367156,0.045739,0.108759,0.095236,0.000974,0.159505,0.155022,0.067556,0.718249,0.203590,0.171282,0.049963,0.887040,0.235440,0.214601,0.026956,0.755086,0.290279,0.172846,0.025289,0.835262,0.159597,0.154928,0.066436,0.203518,0.171353,0.050404,0.235460,0.214413,0.027917,0.290111,0.173089,0.025878,,,,,,,0.757092,0.435450,-0.120663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,24.616667,0.400751,0.717897,0.434774,0.367416,0.045768,0.108793,0.095255,0.000972,0.159534,0.155042,0.067553,0.718249,0.203621,0.171290,0.049954,0.887040,0.235470,0.214589,0.026909,0.755086,0.290316,0.172841,0.025298,0.835262,0.159623,0.154946,0.066438,0.203546,0.171357,0.050391,0.235493,0.214410,0.027901,0.290145,0.173076,0.025826,,,,,,,0.757111,0.435459,-0.120716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,24.625000,0.401087,0.717725,0.434884,0.367256,0.045778,0.108814,0.095248,0.000974,0.159554,0.155036,0.067542,0.714554,0.203642,0.171279,0.049940,0.887034,0.235501,0.214581,0.026915,0.763638,0.290330,0.172811,0.025259,0.830504,0.159646,0.154946,0.066407,0.203563,0.171345,0.050380,0.235518,0.214388,0.027840,0.290158,0.173057,0.025867,,,,,,,0.757107,0.435456,-0.120712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,24.633333,0.400746,0.717950,0.434608,0.367514,0.045801,0.108803,0.095250,0.000976,0.159574,0.155024,0.067528,0.706669,0.203662,0.171259,0.049921,0.876456,0.235518,0.214544,0.026860,0.751694,0.290357,0.172786,0.025263,0.841969,0.159672,0.154925,0.066363,0.203575,0.171329,0.050403,0.235543,0.214362,0.027836,0.290184,0.173027,0.025821,,,,,,,0.757099,0.435471,-0.120682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,24.641667,0.401313,0.717646,0.434856,0.367195,0.045797,0.108817,0.095234,0.000974,0.159582,0.155006,0.067512,0.706669,0.203672,0.171237,0.049903,0.876456,0.235541,0.214533,0.026881,0.751694,0.290354,0.172745,0.025201,0.841969,0.159678,0.154910,0.066354,0.203590,0.171308,0.050349,0.235552,0.214343,0.027807,0.290187,0.172986,0.025812,,,,,,,0.757040,0.435452,-0.120533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,24.650000,0.401130,0.717690,0.434792,0.367386,0.045797,0.108791,0.095180,0.000976,0.159588,0.154978,0.067477,0.718887,0.203682,0.171205,0.049877,0.888844,0.235555,0.214495,0.026848,0.755737,0.290373,0.172710,0.025204,0.837042,0.159678,0.154889,0.066360,0.203599,0.171275,0.050309,0.235568,0.214298,0.027805,0.290205,0.172954,0.025784,,,,,,,0.757070,0.435464,-0.120617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,24.658333,0.401339,0.717585,0.434818,0.367332,0.045779,0.108801,0.095175,0.000971,0.159580,0.154961,0.067469,0.718887,0.203676,0.171180,0.049867,0.888844,0.235560,0.214467,0.026847,0.755737,0.290364,0.172666,0.025181,0.837042,0.159678,0.154875,0.066353,0.203597,0.171250,0.050282,0.235574,0.214267,0.027786,0.290198,0.172918,0.025833,,,,,,,0.757079,0.435466,-0.120609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,24.666667,0.401113,0.717723,0.434609,0.367555,0.045778,0.108815,0.095217,0.000971,0.159582,0.154963,0.067504,0.724713,0.203681,0.171173,0.049901,0.895724,0.235567,0.214445,0.026855,0.748446,0.290375,0.172647,0.025235,0.849583,0.159678,0.154875,0.066411,0.203603,0.171237,0.050306,0.235578,0.214268,0.027846,0.290222,0.172877,0.025769,,,,,,,0.757055,0.435451,-0.120537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,24.675000,0.400881,0.717870,0.434346,0.367832,0.045774,0.108832,0.095288,0.000974,0.159585,0.154957,0.067566,0.724713,0.203689,0.171152,0.049961,0.895724,0.235580,0.214403,0.026885,0.748446,0.290389,0.172605,0.025317,0.849583,0.159687,0.154848,0.066416,0.203609,0.171225,0.050354,0.235593,0.214239,0.027906,0.290226,0.172822,0.025861,,,,,,,0.757072,0.435442,-0.120541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,24.683333,0.400987,0.717734,0.434527,0.367769,0.045783,0.108814,0.095208,0.000964,0.159600,0.154945,0.067516,0.715830,0.203706,0.171145,0.049922,0.901053,0.235602,0.214406,0.026870,0.744474,0.290408,0.172604,0.025285,0.845934,0.159701,0.154844,0.066389,0.203621,0.171218,0.050301,0.235615,0.214228,0.027876,0.290245,0.172830,0.025834,,,,,,,0.757066,0.435452,-0.120552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,24.691667,0.401152,0.717614,0.434632,0.367699,0.045796,0.108820,0.095238,0.000963,0.159619,0.154940,0.067558,0.715830,0.203727,0.171140,0.049967,0.901053,0.235630,0.214405,0.026931,0.744474,0.290428,0.172593,0.025324,0.845934,0.159722,0.154843,0.066439,0.203639,0.171209,0.050360,0.235645,0.214228,0.027948,0.290268,0.172821,0.025863,,,,,,,0.757030,0.435447,-0.120415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,24.700000,0.400961,0.717677,0.434566,0.367861,0.045819,0.108820,0.095251,0.000969,0.159645,0.154945,0.067585,0.716566,0.203756,0.171143,0.050001,0.881568,0.235659,0.214402,0.026957,0.737095,0.290463,0.172597,0.025384,0.858719,0.159742,0.154847,0.066460,0.203670,0.171220,0.050461,0.235678,0.214223,0.027993,0.290305,0.172824,0.025876,,,,,,,0.756995,0.435428,-0.120319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,24.708333,0.401201,0.717451,0.434828,0.367732,0.045832,0.108822,0.095219,0.000970,0.159667,0.154945,0.067590,0.716566,0.203782,0.171148,0.050019,0.881568,0.235695,0.214420,0.027012,0.737095,0.290489,0.172605,0.025402,0.858719,0.159769,0.154850,0.066496,0.203698,0.171218,0.050404,0.235703,0.214257,0.028033,0.290331,0.172820,0.025931,,,,,,,0.757026,0.435437,-0.120407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,24.716667,0.401027,0.717575,0.434727,0.367799,0.045875,0.108838,0.095279,0.000971,0.159703,0.154973,0.067639,0.708138,0.203815,0.171179,0.050064,0.896019,0.235720,0.214448,0.027040,0.736288,0.290524,0.172643,0.025453,0.841723,0.159809,0.154864,0.066482,0.203729,0.171258,0.050463,0.235732,0.214279,0.028081,0.290358,0.172866,0.026021,,,,,,,0.757029,0.435421,-0.120392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,24.725000,0.401377,0.717211,0.435293,0.367457,0.045904,0.108818,0.095192,0.000973,0.159733,0.154990,0.067621,0.708138,0.203845,0.171221,0.050070,0.896019,0.235752,0.214525,0.027115,0.736288,0.290552,0.172719,0.025454,0.841723,0.159840,0.154908,0.066488,0.203745,0.171280,0.050426,0.235756,0.214328,0.028146,0.290388,0.172970,0.026055,,,,,,,0.757029,0.435422,-0.120392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,24.733333,0.400960,0.717458,0.435063,0.367702,0.045933,0.108835,0.095200,0.000976,0.159753,0.155025,0.067620,0.724910,0.203864,0.171256,0.050067,0.903021,0.235761,0.214549,0.027078,0.726783,0.290579,0.172764,0.025480,0.835178,0.159854,0.154937,0.066528,0.203778,0.171320,0.050440,0.235782,0.214364,0.028155,0.290407,0.173016,0.026065,,,,,,,0.757018,0.435428,-0.120354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,24.741667,0.401087,0.717372,0.435206,0.367563,0.045945,0.108862,0.095223,0.000981,0.159762,0.155063,0.067650,0.724910,0.203872,0.171301,0.050099,0.903021,0.235767,0.214605,0.027127,0.726783,0.290584,0.172819,0.025501,0.835178,0.159868,0.154973,0.066523,0.203783,0.171369,0.050472,0.235777,0.214413,0.028218,0.290426,0.173067,0.026063,,,,,,,0.757005,0.435429,-0.120346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,24.750000,0.400909,0.717459,0.435121,0.367686,0.045966,0.108893,0.095234,0.000980,0.159781,0.155100,0.067664,0.722852,0.203892,0.171338,0.050115,0.900051,0.235785,0.214637,0.027131,0.727884,0.290609,0.172859,0.025534,0.858571,0.159878,0.155015,0.066563,0.203803,0.171397,0.050500,0.235797,0.214450,0.028203,0.290452,0.173099,0.026022,,,,,,,0.756991,0.435421,-0.120270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,24.758333,0.401690,0.716944,0.435778,0.367062,0.045958,0.108885,0.095163,0.000979,0.159778,0.155102,0.067631,0.721729,0.203886,0.171360,0.050093,0.899899,0.235785,0.214700,0.027194,0.724171,0.290587,0.172898,0.025458,0.845140,0.159885,0.155022,0.066526,0.203802,0.171435,0.050478,0.235787,0.214493,0.028278,0.290450,0.173148,0.026008,,,,,,,0.757002,0.435431,-0.120293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,24.766667,0.400636,0.717599,0.435108,0.367726,0.045983,0.108882,0.095202,0.000984,0.159782,0.155131,0.067636,0.721729,0.203888,0.171382,0.050089,0.899899,0.235765,0.214687,0.027094,0.724171,0.290608,0.172933,0.025523,0.845140,0.159886,0.155037,0.066490,0.203791,0.171453,0.050509,0.235783,0.214494,0.028220,0.290445,0.173181,0.026018,,,,,,,0.757005,0.435435,-0.120316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,24.775000,0.401167,0.717205,0.435569,0.367372,0.045969,0.108891,0.095114,0.000982,0.159780,0.155137,0.067590,0.722461,0.203888,0.171399,0.050057,0.899557,0.235777,0.214729,0.027125,0.735085,0.290601,0.172954,0.025466,0.848076,0.159881,0.155057,0.066487,0.203791,0.171464,0.050441,0.235783,0.214528,0.028165,0.290448,0.173201,0.026000,,,,,,,0.757010,0.435424,-0.120274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,24.783333,0.400866,0.717515,0.435245,0.367480,0.045991,0.108901,0.095216,0.000982,0.159783,0.155158,0.067636,0.722461,0.203884,0.171416,0.050082,0.899557,0.235756,0.214734,0.027103,0.735085,0.290595,0.172977,0.025484,0.848076,0.159884,0.155071,0.066531,0.203798,0.171487,0.050489,0.235768,0.214541,0.028219,0.290444,0.173222,0.025984,,,,,,,0.756954,0.435412,-0.120098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,24.791667,0.400689,0.717453,0.435395,0.367615,0.045977,0.108881,0.095138,0.000983,0.159775,0.155161,0.067618,0.714676,0.203882,0.171429,0.050088,0.887484,0.235757,0.214753,0.027126,0.711838,0.290605,0.173007,0.025534,0.859556,0.159874,0.155066,0.066485,0.203785,0.171505,0.050521,0.235760,0.214573,0.028264,0.290448,0.173244,0.026019,,,,,,,0.756944,0.435432,-0.120102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,24.800000,0.400384,0.717678,0.435178,0.367765,0.045993,0.108879,0.095156,0.000983,0.159780,0.155173,0.067612,0.714676,0.203884,0.171441,0.050074,0.887484,0.235748,0.214756,0.027080,0.711838,0.290610,0.173026,0.025531,0.859556,0.159881,0.155083,0.066509,0.203794,0.171510,0.050470,0.235773,0.214566,0.028160,0.290441,0.173272,0.026055,,,,,,,0.756959,0.435437,-0.120125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,24.808333,0.400427,0.717668,0.435167,0.367751,0.045995,0.108910,0.095197,0.000981,0.159783,0.155198,0.067648,0.715269,0.203887,0.171463,0.050108,0.888535,0.235753,0.214777,0.027113,0.718298,0.290612,0.173044,0.025560,0.869658,0.159884,0.155105,0.066517,0.203793,0.171534,0.050538,0.235769,0.214591,0.028225,0.290458,0.173279,0.025999,,,,,,,0.756882,0.435423,-0.119865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,24.816667,0.400699,0.717467,0.435412,0.367557,0.045987,0.108914,0.095208,0.000984,0.159780,0.155203,0.067681,0.715269,0.203884,0.171475,0.050148,0.888535,0.235755,0.214803,0.027186,0.718298,0.290605,0.173060,0.025587,0.869658,0.159881,0.155108,0.066574,0.203793,0.171545,0.050486,0.235762,0.214618,0.028301,0.290447,0.173296,0.026089,,,,,,,0.756903,0.435435,-0.119923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,24.825000,0.400483,0.717619,0.435280,0.367652,0.046011,0.108907,0.095197,0.000980,0.159794,0.155209,0.067656,0.720111,0.203896,0.171482,0.050118,0.898344,0.235759,0.214805,0.027136,0.714919,0.290620,0.173075,0.025566,0.859511,0.159895,0.155119,0.066544,0.203805,0.171546,0.050510,0.235776,0.214624,0.028262,0.290458,0.173315,0.026047,,,,,,,0.756869,0.435424,-0.119808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,24.833333,0.401679,0.716820,0.436159,0.366862,0.045993,0.108913,0.095155,0.000985,0.159799,0.155194,0.067675,0.720111,0.203903,0.171483,0.050155,0.898344,0.235789,0.214853,0.027294,0.714919,0.290606,0.173072,0.025531,0.859511,0.159897,0.155114,0.066570,0.203804,0.171563,0.050536,0.235776,0.214633,0.028340,0.290471,0.173317,0.026040,,,,,,,0.756876,0.435426,-0.119781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,24.841667,0.401410,0.716948,0.435986,0.367112,0.045982,0.108927,0.095139,0.000983,0.159791,0.155204,0.067664,0.731854,0.203899,0.171486,0.050148,0.904704,0.235787,0.214843,0.027266,0.749677,0.290611,0.173069,0.025554,0.845764,0.159884,0.155127,0.066598,0.203809,0.171561,0.050510,0.235793,0.214619,0.028242,0.290462,0.173321,0.026097,,,,,,,0.756822,0.435423,-0.119640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,24.850000,0.400847,0.717272,0.435663,0.367478,0.045987,0.108911,0.095187,0.000981,0.159787,0.155206,0.067704,0.731854,0.203895,0.171485,0.050187,0.904704,0.235773,0.214825,0.027259,0.749677,0.290619,0.173077,0.025635,0.845764,0.159888,0.155120,0.066608,0.203805,0.171548,0.050560,0.235779,0.214642,0.028401,0.290476,0.173305,0.026057,,,,,,,0.756839,0.435416,-0.119644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,24.858333,0.401947,0.716594,0.436345,0.366790,0.045973,0.108930,0.095169,0.000986,0.159796,0.155189,0.067719,0.718904,0.203905,0.171474,0.050210,0.898964,0.235807,0.214849,0.027380,0.739713,0.290609,0.173050,0.025585,0.854320,0.159892,0.155114,0.066601,0.203809,0.171549,0.050595,0.235798,0.214617,0.028395,0.290473,0.173300,0.026094,,,,,,,0.756834,0.435411,-0.119595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,24.866667,0.400791,0.717331,0.435523,0.367590,0.045991,0.108923,0.095246,0.000981,0.159796,0.155199,0.067752,0.718904,0.203906,0.171468,0.050231,0.898964,0.235789,0.214797,0.027288,0.739713,0.290632,0.173044,0.025684,0.854320,0.159897,0.155103,0.066620,0.203817,0.171534,0.050572,0.235801,0.214613,0.028444,0.290468,0.173284,0.026154,,,,,,,0.756761,0.435396,-0.119400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,24.875000,0.400947,0.717198,0.435654,0.367524,0.045984,0.108909,0.095190,0.000980,0.159796,0.155179,0.067714,0.722614,0.203909,0.171448,0.050199,0.897013,0.235798,0.214782,0.027276,0.703671,0.290634,0.173021,0.025650,0.870741,0.159895,0.155089,0.066612,0.203818,0.171521,0.050594,0.235810,0.214592,0.028446,0.290483,0.173259,0.026083,,,,,,,0.756753,0.435402,-0.119358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,24.883333,0.400802,0.717237,0.435636,0.367627,0.045984,0.108901,0.095189,0.000982,0.159796,0.155179,0.067728,0.731875,0.203911,0.171450,0.050219,0.904492,0.235800,0.214783,0.027293,0.718365,0.290641,0.173028,0.025690,0.869390,0.159894,0.155098,0.066663,0.203815,0.171512,0.050584,0.235816,0.214586,0.028402,0.290487,0.173269,0.026127,,,,,,,0.756708,0.435403,-0.119144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,24.891667,0.400835,0.717201,0.435656,0.367638,0.045976,0.108909,0.095183,0.000976,0.159793,0.155181,0.067728,0.731875,0.203909,0.171450,0.050222,0.904492,0.235801,0.214783,0.027300,0.718365,0.290640,0.173024,0.025696,0.869390,0.159898,0.155093,0.066608,0.203814,0.171509,0.050598,0.235814,0.214602,0.028432,0.290481,0.173264,0.026183,,,,,,,0.756763,0.435374,-0.119328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,24.900000,0.401566,0.716752,0.436154,0.367126,0.045976,0.108909,0.095142,0.000983,0.159802,0.155170,0.067709,0.734966,0.203917,0.171449,0.050208,0.905590,0.235821,0.214809,0.027354,0.726902,0.290633,0.173021,0.025629,0.862986,0.159898,0.155100,0.066656,0.203821,0.171523,0.050566,0.235813,0.214589,0.028424,0.290499,0.173264,0.026102,,,,,,,0.756680,0.435385,-0.119022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,24.908333,0.400626,0.717374,0.435462,0.367759,0.045991,0.108907,0.095200,0.000979,0.159801,0.155182,0.067722,0.734966,0.203915,0.171447,0.050208,0.905590,0.235801,0.214770,0.027258,0.726902,0.290648,0.173021,0.025687,0.862986,0.159899,0.155099,0.066659,0.203825,0.171513,0.050598,0.235813,0.214587,0.028398,0.290497,0.173259,0.026145,,,,,,,0.756678,0.435357,-0.118996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,24.916667,0.400750,0.717208,0.435665,0.367707,0.045979,0.108912,0.095154,0.000981,0.159797,0.155190,0.067714,0.716360,0.203915,0.171460,0.050215,0.898474,0.235808,0.214792,0.027293,0.715189,0.290650,0.173038,0.025703,0.859587,0.159902,0.155098,0.066588,0.203825,0.171528,0.050605,0.235818,0.214613,0.028418,0.290495,0.173272,0.026189,,,,,,,0.756661,0.435378,-0.118946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
